local,year,Agulha,Agulhao,Albacora,Albacorinha,Arabaiana,Ariaco,Arraia,Bagre,Beijupira,Bicuda,Biquara,Bonito,Budiao,Buzios,Caico,Camarao,Camurim,Camurupim,Cangulo,Caranguejo,Carapeba,Carauna,Cavala,Caçao,Cioba,Cururuca,Dentao,Dourado,Espada,Galo Do Alto,Garabebeu,Garajuba,Garoupa,Guaiuba,Lagosta,Marisco,Outros,Ova Voador,Pampo,Pargo,Paru,Peixe Galo,Peixe Voador,Pescada,Pirauna,Polvo,Salema,Saramunete,Sardinha,Serra,Siri,Sirigado,Tainha,Tilapia,Ubarana,Xareu
AREIA BRANCA,2014,0.003386259312213108,0.0,0.8479945819851005,0.0,0.0010535028971329669,0.012792535179471742,0.001956505380389796,0.0027090074497704867,0.0,0.0,0.0026337572428324174,0.013319286628038225,0.0,0.0,0.00564376552035518,7.525020693806908e-05,0.0017307547595755886,0.0018812551734517268,0.0,0.0,0.001956505380389796,0.0,0.0040635111746557305,0.003988260967717661,0.01226578373090526,0.006546768003612009,0.0010535028971329669,0.0060952667619835945,7.525020693806908e-05,0.0,0.0,0.009180525246444426,7.525020693806908e-05,0.00489126345097449,0.02249981187448265,0.0,0.00903002483256829,0.0,0.0,0.0009030024832568288,0.0010535028971329669,0.0005267514485664834,0.0,0.0024080066220182107,0.0,0.0,0.000978252690194898,0.0,7.525020693806908e-05,0.014071788697418916,0.0,0.0022575062081420724,0.0008277522763187599,0.0,0.0,0.0
AREIA BRANCA,2015,0.005675688353112247,0.0006097846990947043,0.8879872414278343,0.0,0.0007974107603546132,0.005206623199962474,0.0029082039495285893,0.0007035977297246588,9.38130306299545e-05,0.00014071954594493174,0.0002814390918898635,0.017730662789061397,4.690651531497725e-05,0.0,0.0010319433369294995,0.0,0.000375252122519818,0.0008912237909845677,0.0002814390918898635,0.0,0.0006097846990947043,4.690651531497725e-05,0.0027205778882686805,0.0012195693981894085,0.005534968807167316,0.0022046062198039307,0.0008912237909845677,0.01125756367559454,4.690651531497725e-05,0.0,0.0,0.006191660021576996,0.00023453257657488625,0.00511281016933252,0.020873399315164874,0.0,0.007880294572916178,0.0,0.0,0.00042215863783479524,0.001547915005394249,0.000750504245039636,0.0,0.002861297434213612,0.0,4.690651531497725e-05,0.000562878183779727,0.0,4.690651531497725e-05,0.002157699704488953,4.690651531497725e-05,0.0008912237909845677,0.000750504245039636,0.0,0.00023453257657488625,9.38130306299545e-05
AREIA BRANCA,2016,0.0030942609601980328,0.0,0.8496514885023777,0.0,0.0012051332160771286,0.01087877011269624,0.002345124096150088,0.0015634160641000586,0.0,0.0,0.0019868412481271578,0.014722167936942221,0.0,0.0,0.003908540160250147,0.00013028467200833823,0.0009771350400625367,0.0005537098560354374,0.0,0.0,0.0012051332160771286,0.0,0.0032896879682105403,0.0024754087681584263,0.010422773760667059,0.004331965344277247,0.0010422773760667059,0.009315354048596184,0.0007165656960458603,0.0,3.257116800208456e-05,0.008957071200573253,0.00022799817601459188,0.0047879616963064295,0.0320500293140512,0.0,0.010390202592664974,0.0,0.0,0.0009445638720604521,0.0010748485440687902,0.0006839945280437757,0.0,0.003810826656243893,0.0,3.257116800208456e-05,0.0007817080320500293,0.0,6.514233600416912e-05,0.008598788352550322,3.257116800208456e-05,0.0020194124161292426,0.001693700736108397,0.0,0.0,0.0
AREIA BRANCA,2017,0.0015636956449412785,0.0,0.8427321422630336,0.0,0.0010646438433642746,0.010646438433642746,0.0,0.003127391289882557,0.0,0.0,0.0014638852846258776,0.015836577170043584,0.0,0.0,0.0021625578068336826,9.981036031540075e-05,0.0010646438433642746,0.001097913963469408,0.0,0.0,0.001097913963469408,0.0,0.0034600924909338926,0.0027614199687260874,0.0,0.004824167415244369,0.002328908407359351,0.007319426423129388,0.0,0.0,0.0,0.011212030475430018,0.00013308048042053432,0.0033602821306184917,0.025784343081478527,3.327012010513358e-05,0.013906910203945836,0.0,0.0,0.001031373723259141,0.0012309944438899426,0.0006986725222078052,0.008883122068070666,0.0,0.0,3.327012010513358e-05,0.000632132281997538,0.0,0.0040589546528262965,0.01949629038160828,3.327012010513358e-05,0.0027614199687260874,0.0040589546528262965,0.0,0.0,0.0
AREIA BRANCA,2018,0.00013137727173199036,0.00035033939128530767,0.8279833588789139,0.0,0.0002189621195533173,0.0019268666520691922,0.0021020363477118457,0.0003941318151959711,8.758484782132692e-05,0.0004379242391066346,0.00013137727173199036,0.10829866433107073,0.0002189621195533173,0.0,0.0019268666520691922,0.0,0.00013137727173199036,0.0006568863586599519,0.0005693015108386249,0.0,4.379242391066346e-05,0.0,0.0028465075541931244,0.0005255090869279614,0.0027589227063717974,0.0004379242391066346,0.00017516969564265384,0.008057805999562075,0.0,0.0,0.0,0.0034158090650317496,0.0,0.0014889424129625574,0.0064812787387781914,0.0,0.01874315743376396,0.0,4.379242391066346e-05,0.00017516969564265384,4.379242391066346e-05,0.0003941318151959711,0.0,0.0031968469454784322,0.0,0.0,8.758484782132692e-05,0.0,4.379242391066346e-05,0.004204072695423691,0.0,0.0009634333260345961,0.00013137727173199036,0.0,4.379242391066346e-05,0.00013137727173199036
AREIA BRANCA,2019,0.0026197328610434657,0.0026566305069736554,0.8788158315499472,0.0,0.0052148672914668045,0.006248001377512115,0.003662706319336827,0.0007576316630998943,0.00014021105453472068,0.00102329471379726,0.0013578333702309793,0.03505276363368017,0.0006248001377512115,0.0,0.001616116891742307,0.0,0.0004206331636041621,0.0005042678277125919,0.00031731975499963105,0.0,0.00038865520379799775,0.00021154650333308735,0.003785698472437459,0.0008757041300765012,0.005979878483752737,0.0022532162448035816,0.0003099402258135931,0.006304577767938406,0.0004378520650382506,0.0,1.2299215310063219e-05,0.003495436991119967,9.839372248050576e-06,0.0026935281529038447,0.004353922219762379,4.919686124025288e-06,0.015797112144245198,2.459843062012644e-06,0.00015005042678277128,0.0004944284554645413,0.0005264064152707058,0.0011659656113939933,0.0,0.0026615501930976806,2.7058273682139083e-05,2.9518116744151724e-05,0.0011192285932157529,8.117482104641725e-05,7.133544879836667e-05,0.003495436991119967,5.165670430226552e-05,0.0015644601874400415,0.0002878016382554793,0.0,2.2138587558113793e-05,0.0003025606966275552
AREIA BRANCA,2020,0.0028321708455798225,2.0802933808036473e-05,0.9046542106623952,0.0,0.0005141296498271871,0.0073256045481157,0.004110065350930634,0.0003922838946658306,0.00012184575516135647,0.0007964551800791106,0.0011946827701186657,0.019212995295565114,0.0004487490007162153,0.0,0.001295725591471986,0.0,0.0002704381395044741,0.0002912410733125106,8.023988754528354e-05,1.4859238434311767e-05,0.00026152259644388704,0.0002228885765146765,0.0034800336413158156,0.0010817525580178965,0.006234936447037217,0.0014264868896939295,0.0002674662918176118,0.003711837760891079,0.00019911379501977766,0.0,1.1887390747449413e-05,0.0054741434392004545,4.1605867616072945e-05,0.002769762044155713,0.0074801406278325435,2.9718476868623533e-06,0.01563489068058284,0.0002704381395044741,0.0002228885765146765,0.0005913976896856082,6.538064911097176e-05,0.001676122095390367,0.0,0.000790511484705386,5.9436953737247066e-06,4.1605867616072945e-05,0.0012838382007245366,0.0,1.4859238434311767e-05,0.0009569349551696777,2.3774781494898826e-05,0.0013016692868457107,0.00024963520569643764,0.0,1.1887390747449413e-05,0.000615172471180507
AREIA BRANCA,2021,0.0016879973344831641,0.0,0.8578823840696171,0.0,0.0003062404452981067,0.007709909450825134,0.0029546078162361335,0.0002057935792403277,3.18490063110031e-05,0.0003478891458586492,0.003233899102348007,0.0624853004586257,0.004275116616361569,0.0,0.0019231899964721102,4.899847124769708e-06,0.00017149464936693976,0.00011759633099447298,7.349770687154561e-05,0.0,0.00028174120967425817,0.0011122652973227236,0.0024180745560738503,0.0007839755399631532,0.005919015326721806,0.0005144839481008194,0.00018374426717886403,0.003596487789580965,7.349770687154561e-06,0.0,2.2049312061463684e-05,0.0017590451177923248,2.2049312061463684e-05,0.008677629257967152,0.005384931990121909,1.959938849907883e-05,0.02160832582023441,0.00011514640743208812,0.00011269648386970328,0.00019109403786601859,0.00013964564305593666,0.0012004625455685784,0.0,0.0005487828779742073,5.634824193485164e-05,1.4699541374309122e-05,0.00035278899298341894,0.00013964564305593666,2.694915918623339e-05,0.0005659323429109012,2.449923562384854e-06,0.0002498922033632551,0.00015189526086786093,0.0,7.349770687154561e-06,0.00040178746423111597
AREIA BRANCA,2022,0.001968426128682894,0.0,0.8486288212368673,0.0,0.0003109428155081412,0.006790674877665084,0.0021159922106189608,0.00016601184217807539,4.479684630202035e-05,0.0002529704261761149,0.003855163890579751,0.06710304065182048,0.004819613640376188,3.425641187801556e-05,0.003936852257365788,0.0,0.00026351086060011965,0.00026351086060011965,3.425641187801556e-05,2.635108606001197e-05,0.00044796846302020343,0.0009354635551304248,0.0028459172944812925,0.0005006706351402273,0.006245207396222836,0.0008695858399803949,0.00023715977454010772,0.003293885757501496,0.00013175543030005983,0.0,0.0,0.002450651003581113,2.635108606001197e-05,0.006271558482282848,0.00482224874898219,0.0,0.023773949843342797,9.222880121004189e-05,0.0002397948831461089,0.00047431954908021544,0.0006324260654402871,0.001083029637066492,0.0,0.0007720868215583507,0.0,7.90532581800359e-05,0.001125191374762511,0.0002397948831461089,0.00013966075611806343,0.00044796846302020343,3.162130327201436e-05,0.00036628009623416633,0.00024770020896411246,2.635108606001197e-06,9.486390981604308e-05,0.0004637791146562106
AREIA BRANCA,2023,0.00941802528375504,8.006255554339791e-06,0.8765915768854065,0.0,0.014571385108898419,0.003971102754952536,0.0018627887923097248,0.00021083139626428116,2.1350014811572776e-05,0.00039764402586554295,0.000563106640655232,0.03853143923118597,0.0005043940999234068,9.07375629491843e-05,0.0012543133701799006,5.337503702893194e-06,0.00022417515552151414,0.000813969314691212,2.9356270365912565e-05,5.337503702893194e-06,0.0005070628517748534,2.9356270365912565e-05,0.0027781706773559074,0.000563106640655232,0.004518196884499088,0.0006004691665754843,0.0004216627925285623,0.0034693774068805757,0.00018681262960126176,0.0,2.9356270365912565e-05,0.003330602310605353,4.536878147459215e-05,0.003867021432746119,0.005625728902849425,2.668751851446597e-06,0.018988169423042538,0.0,0.0003469377406880576,0.00020816264441283455,0.00010141257035497067,0.0010461507257670658,8.006255554339791e-06,0.0005871254073182514,5.337503702893194e-06,1.868126296012618e-05,0.0008726818554230371,5.337503702893194e-06,0.00020282514070994135,0.0008993693739375032,5.070628517748534e-05,0.0005817879036153582,0.0002802189444018927,5.337503702893194e-06,3.2025022217359164e-05,0.0007098879924847948
AREIA BRANCA,2024,0.0029200708272498527,1.3806481452717979e-05,0.8957472585505265,0.0,0.0010458409700433867,0.005584721747624422,0.0014013578674508746,0.0003796782399497444,3.4516203631794947e-06,0.00028648449014389806,0.00014841967561671825,0.039517601538042034,9.664537016902585e-05,3.4516203631794947e-06,0.0016809391168684138,0.0,0.0007248402762676939,0.00027612962905435956,0.0,0.0,0.00034516203631794945,0.0,0.003969363417656419,0.0006558078690041039,0.0047977523048194975,0.0010354861089538483,0.00013806481452717978,0.0015532291634307725,3.4516203631794945e-05,0.0,0.0,0.002519682865121031,0.0,0.005384527766560012,0.003658717584970264,0.0,0.020733883521619225,0.0004763236101187702,3.4516203631794945e-05,0.00027612962905435956,6.903240726358989e-05,0.0007697113409890272,3.4516203631794947e-06,0.0007766145817153863,0.0,1.3806481452717979e-05,0.0005626141191982576,3.4516203631794947e-06,5.5225925810871916e-05,0.0011528412013019512,2.7612962905435958e-05,0.0007800662020785657,0.00022780694396984665,0.0,6.9032407263589895e-06,0.00010700023125856433
CAICARA DO NORTE,2001,0.12787370498273312,0.022940305870744946,0.024518993586581155,0.0,0.008978786383818452,0.009274790330537741,0.001628021706956093,0.0010360138135175137,0.0,0.0,0.008781450419338924,0.0,0.0,0.0,0.05574740996546621,0.0019240256536753825,0.0,0.0,0.0,4.9333991119881604e-05,0.0,0.0,0.02289097187962506,0.016230883078441047,0.034583127775037,0.0,0.0037493833251110017,0.11415885545140603,0.0,0.0,0.0,0.011642821904292057,0.00019733596447952642,0.02284163788850518,0.119585594474593,0.0,0.15165268870251603,0.0,0.0,0.023630981746423287,0.0,0.0,0.11613221509620128,0.012530833744449927,0.0,0.009817464232856439,0.0,0.0,0.0010853478046373953,0.06433152442032561,0.0,0.010261470152935373,0.0,0.0,0.0,0.0019240256536753825
CAICARA DO NORTE,2002,0.06259611923693596,0.009489218284741991,0.054742973070252936,0.0,0.0064788455875134975,0.0038284087562579752,0.0002617715388894342,3.272144236117928e-05,0.0,0.0,0.00860573934099015,0.0,0.0,0.0,0.013284905598638786,0.00451555904584274,0.0,0.0,0.0,0.0,0.0,0.0,0.012172376558358693,0.005169987893066327,0.013939334445862372,0.0,0.001636072118058964,0.12388338077942475,0.0,0.0,0.0,0.01318674127155525,0.00019632865416707566,0.01449559896600242,0.09296161774811033,0.0,0.13870619416903895,0.0,0.0,0.009685546938909067,0.0,0.0,0.3129478747423186,0.006413402702791139,0.0,0.006675174241680573,0.0,0.0,0.00022905009652825496,0.04361768266745198,0.0,0.036877065541049046,0.0005562645201400478,0.0,0.0,0.002814044043061418
CAICARA DO NORTE,2003,0.041879622391918704,0.0113342553063556,0.08267692862726234,0.0,0.0053213877698274304,0.01301785821658349,0.0006614154290180988,0.0003006433768264085,0.0,0.0,0.007576213096025495,0.006554025614815706,0.0,0.0,0.057032048583969694,0.00565209548433648,0.0,0.0,0.0,0.0,0.0,0.0,0.016054356322530213,0.012987793878900849,0.024382177860621728,0.0,0.0017437315855931693,0.07044074319042751,0.0,0.0,0.0,0.018970597077746378,0.0001202573507305634,0.00916962299320546,0.06418736095243822,0.0,0.1154771210390235,0.0,0.0,0.016505321387769827,0.0,0.0,0.33738199747459563,0.00177379592327581,0.0,0.021676387469184055,0.0,0.0,0.0021045036377848594,0.04287174553544585,0.0,0.011725091696229931,0.0002405147014611268,0.0,0.0,0.0001803860260958451
CAICARA DO NORTE,2004,0.06920209861595802,0.008214039835719203,0.05761697884766042,0.0,0.005934999881300002,0.007264439854711203,0.0004747999905040002,0.0005697599886048002,0.0,0.0,0.004391899912162002,0.010706739785865203,0.0,0.0,0.03869619922607601,0.003964579920708401,0.0,0.0,0.0,2.3739999525200008e-05,0.0,0.0,0.009401039811979203,0.009543479809130402,0.019680459606390806,0.0,0.0012107399757852004,0.07660897846782043,0.0,0.0,0.0,0.0051990598960188015,2.3739999525200008e-05,0.008546399829072003,0.07278683854426322,0.0,0.05196685896066282,0.0,0.0,0.023004059539918808,0.0,0.0,0.44956437100871255,0.0049141799017164015,0.0,0.01949053961018921,0.0,0.0,0.0028250599434988008,0.02732473945350521,0.0,0.010493079790138403,4.7479999050400016e-05,0.0,0.0,0.0003086199938276001
CAICARA DO NORTE,2005,0.15469728601252608,0.005815687444079928,0.006680584551148226,0.0,0.004622725917089174,0.009215627796003578,0.0007456009543692216,0.0005368326871458395,0.0,0.0,0.0099612287503728,0.010617357590217716,0.0,0.0,0.061228750372800476,0.006620936474798688,0.00014912019087384433,0.0,0.0,0.0,0.0,0.0,0.008768267223382045,0.013122576796898301,0.05454816582165225,0.0,0.0020578586340590514,0.09791231732776617,0.0,0.0,0.0,0.009394572025052192,0.00011929615269907545,0.013420817178645988,0.06447957053385028,0.0,0.11783477482851178,0.0,0.0,0.021592603638532656,0.0,0.0,0.17113033104682374,0.00393677303906949,0.0,0.07235311661198926,0.0,0.0,0.00014912019087384433,0.0326573218013719,0.0,0.045004473605726215,0.0,0.0,0.0,0.0006263048016701461
CAICARA DO NORTE,2006,0.11811347673397717,0.009438103599648815,0.014980245829675153,0.0,0.003347234416154521,0.009767339771729586,0.0001646180860403863,0.0002743634767339772,0.0,0.0,0.003868525021949078,0.009877085162423178,0.0,0.0,0.04066066725197542,0.00252414398595259,0.001344381035996488,0.0,0.0,0.0,0.0,0.0,0.011523266022827041,0.005953687445127304,0.023266022827041263,0.005432396839332747,0.0004664179104477612,0.0961918349429324,0.0,0.0,0.0,0.0046641791044776115,2.7436347673397717e-05,0.004856233538191396,0.06738366988586479,0.0,0.10134986830553115,0.0,0.0,0.021592405618964004,0.0,0.0,0.351404741000878,0.0009328358208955224,0.0,0.029603819139596133,0.0,0.0,0.0003017998244073749,0.03328028972783143,0.0,0.02620171202809482,0.0002469271290605794,0.0,0.0,0.00096027216856892
CAICARA DO NORTE,2007,0.06035261318569129,0.0045745474535673625,0.015392468684964857,0.0,0.0034161856520202615,0.009011662151018967,0.0,0.0004711980209683119,0.0,0.0,0.013291710841481133,0.0033180193976518634,0.0,0.0,0.022008874229394907,0.00233635685396788,0.0017080928260101308,0.0,0.0,0.0,0.0,0.0,0.013625476106333688,0.0072446695723877965,0.013802175364196805,0.003730317665999136,0.0003926650174735933,0.1282051282051282,0.0,0.0,0.0,0.010405622963050223,0.0,0.004240782188714808,0.08819256292456906,0.0,0.056779361526681595,0.0,0.0,0.01704166175835395,0.0,0.0,0.453174696666274,0.0008442297875682255,0.0,0.011819217025955158,0.0,0.0,0.00019633250873679666,0.030784937369929714,0.0,0.02043821415950053,0.00013743275611575767,0.0,0.0,0.0030627871362940277
CAICARA DO NORTE,2008,0.06609222170470425,0.009501630181648813,0.022147182114578483,0.0,0.010526315789473684,0.019515603167210065,0.0003027480204937122,0.0006054960409874244,0.0,0.0,0.015905915230554263,0.0029343269678621334,0.008523521192361435,0.0,0.03418723800652073,0.004308337214718212,0.0009548206800186306,0.0,0.0,0.0,0.00016301816488122964,0.0,0.015603167210060548,0.027806241266884024,0.031276199347927344,0.02408011178388449,0.0006054960409874244,0.0756171401956218,0.0,0.0,0.0,0.015952491849091754,0.00011644154634373546,0.005239869585468095,0.0856078248719143,0.0,0.03996273870517001,0.0,0.0,0.01911970190964136,0.0,0.0,0.3536096879366558,0.0009082440614811366,0.0,0.003772706101537029,0.003539823008849558,0.0,0.000256171401956218,0.037191429902189106,0.0,0.06078248719142991,0.0003260363297624593,0.0,0.0,0.0029576152771308806
CAICARA DO NORTE,2009,0.018424508674721417,0.014491954839832014,0.024601409665363467,0.0009185335630844934,0.004929017053337062,0.014951187972991114,0.0019865332440978213,0.006158125192847296,0.0,0.0,0.01386993082901877,0.007071544201693792,0.003549231454104783,0.0,0.02214157826395205,0.006568164389848821,0.0032781600794909403,0.0005296928474641401,1.4132320920781274e-06,0.0,0.0002828483087144938,0.0,0.01734695285289499,0.015662918573268177,0.031425099876813266,0.060704442360487915,0.00400658027780778,0.08391159762186687,0.0,0.0,0.0,0.01332812456362253,0.0002985957520262215,0.0217501802712127,0.029205181447223685,0.0,0.03562650429302897,0.0,0.0,0.012135827755272617,0.0,0.0,0.3889845961066801,0.0026272657559395286,0.0,0.002654924726884486,0.008021168870804004,0.0,0.004072665702304006,0.06372438474772629,0.0,0.05692593082363503,0.002319181159866497,0.0,0.0,0.0015140426479797007
