local,year,species,sp_production_ton,rel_abundance
GROSSOS,2024,Ova Voador,0.0,0.0
GROSSOS,2024,Pampo,0.56,0.021722265321955005
GROSSOS,2024,Pargo,0.0,0.0
GROSSOS,2024,Paru,0.3,0.011636927851047323
GROSSOS,2024,Peixe Galo,0.0,0.0
GROSSOS,2024,Peixe Voador,0.0,0.0
GROSSOS,2024,Pescada,1.08,0.04189294026377036
GROSSOS,2024,Pirauna,0.0,0.0
GROSSOS,2024,Polvo,0.0,0.0
GROSSOS,2024,Salema,0.88,0.03413498836307215
GROSSOS,2024,Saramunete,0.0,0.0
GROSSOS,2024,Sardinha,0.0,0.0
GROSSOS,2024,Serra,0.26,0.01008533747090768
GROSSOS,2024,Siri,1.19,0.046159813809154376
GROSSOS,2024,Sirigado,0.0,0.0
GROSSOS,2024,Tainha,7.44,0.2885958107059736
GROSSOS,2024,Tilapia,0.0,0.0
GROSSOS,2024,Ubarana,1.43,0.05546935608999224
GROSSOS,2024,Xareu,0.12,0.004654771140418929
GUAMARE,2001,Agulha,1.89,0.04433497536945812
GUAMARE,2001,Agulhao,0.02,0.0004691531785127844
GUAMARE,2001,Albacora,0.39,0.009148486980999296
GUAMARE,2001,Ariaco,0.38,0.008913910391742904
GUAMARE,2001,Arraia,0.55,0.012901712409101571
GUAMARE,2001,Bagre,0.72,0.016889514426460236
GUAMARE,2001,Biquara,0.9,0.0211118930330753
GUAMARE,2001,Caico,6.04,0.1416842599108609
GUAMARE,2001,Camarao,0.02,0.0004691531785127844
GUAMARE,2001,Caranguejo,4.92,0.11541168191414496
GUAMARE,2001,Cavala,0.36,0.008444757213230118
GUAMARE,2001,Caçao,0.63,0.014778325123152709
GUAMARE,2001,Cioba,0.14,0.0032840722495894913
GUAMARE,2001,Dentao,0.01,0.0002345765892563922
GUAMARE,2001,Garajuba,0.67,0.015716631480178277
GUAMARE,2001,Garoupa,0.0,0.0
GUAMARE,2001,Guaiuba,2.08,0.04879193056532958
GUAMARE,2001,Lagosta,0.03,0.0007037297677691765
GUAMARE,2001,Outros,8.78,0.20595824536711232
GUAMARE,2001,Pargo,0.29,0.006802721088435373
GUAMARE,2001,Pescada,0.56,0.013136288998357965
GUAMARE,2001,Sardinha,1.41,0.0330752990851513
GUAMARE,2001,Serra,2.31,0.0541871921182266
GUAMARE,2001,Tainha,8.83,0.2071311283133943
GUAMARE,2001,Xareu,0.7000000000000001,0.016420361247947456
GUAMARE,2002,Agulha,6.43,0.08761411636462733
GUAMARE,2002,Albacora,2.7,0.03678975337239406
GUAMARE,2002,Arabaiana,0.41,0.005586592178770949
GUAMARE,2002,Ariaco,0.09,0.0012263251124131353
GUAMARE,2002,Arraia,0.3,0.00408775037471045
GUAMARE,2002,Bagre,1.91,0.026025344052323204
GUAMARE,2002,Biquara,0.3,0.00408775037471045
GUAMARE,2002,Caico,5.59,0.07616841531543807
GUAMARE,2002,Camarao,3.5,0.0476904210382886
GUAMARE,2002,Caranguejo,10.51,0.14320752146068946
GUAMARE,2002,Cavala,1.22,0.016623518190489166
GUAMARE,2002,Caçao,1.71,0.02330017713584957
GUAMARE,2002,Cioba,0.47,0.006404142253713039
GUAMARE,2002,Dentao,1.73,0.023572693827496934
GUAMARE,2002,Dourado,0.28,0.0038152336830630878
GUAMARE,2002,Garajuba,0.46,0.0062678839078893584
GUAMARE,2002,Guaiuba,1.15,0.015669709769723393
GUAMARE,2002,Outros,16.24,0.22128355361765906
GUAMARE,2002,Pargo,0.81,0.011036926011718219
GUAMARE,2002,Pescada,1.25,0.017032293227960214
GUAMARE,2002,Sardinha,0.11,0.0014988418040604986
GUAMARE,2002,Serra,3.47,0.04728164600081755
GUAMARE,2002,Sirigado,1.22,0.016623518190489166
GUAMARE,2002,Tainha,11.43,0.1557432892764682
GUAMARE,2002,Xareu,0.1,0.001362583458236817
GUAMARE,2003,Agulha,5.6,0.08275454411112752
GUAMARE,2003,Agulhao,0.11,0.0016255356878971479
GUAMARE,2003,Albacora,1.72,0.025417467119846313
GUAMARE,2003,Ariaco,0.44,0.0065021427515885915
GUAMARE,2003,Arraia,0.32,0.00472883109206443
GUAMARE,2003,Bagre,2.94,0.043446135658341954
GUAMARE,2003,Biquara,0.42,0.006206590808334565
GUAMARE,2003,Bonito,3.51,0.051869366041081715
GUAMARE,2003,Caico,5.46,0.08068568050834934
GUAMARE,2003,Camarao,1.62,0.02393970740357618
GUAMARE,2003,Caranguejo,4.45,0.06576030737402098
GUAMARE,2003,Cavala,1.68,0.02482636323333826
GUAMARE,2003,Caçao,0.73,0.010787645928771981
GUAMARE,2003,Cioba,0.52,0.0076843505246046995
GUAMARE,2003,Dentao,0.36,0.005319934978572484
GUAMARE,2003,Dourado,0.29,0.00428550317718339
GUAMARE,2003,Garajuba,0.44,0.0065021427515885915
GUAMARE,2003,Garoupa,0.46,0.006797694694842618
GUAMARE,2003,Guaiuba,1.1,0.01625535687897148
GUAMARE,2003,Outros,5.0,0.07388798581350672
GUAMARE,2003,Pargo,0.43,0.006354366779961578
GUAMARE,2003,Pescada,1.18,0.017437564651987585
GUAMARE,2003,Sardinha,1.68,0.02482636323333826
GUAMARE,2003,Serra,3.4,0.05024383035318457
GUAMARE,2003,Sirigado,0.19,0.0028077434609132556
GUAMARE,2003,Tainha,20.28,0.2996896704595833
GUAMARE,2003,Xareu,3.34,0.04935717452342249
GUAMARE,2004,Agulha,9.7,0.06507446665772172
GUAMARE,2004,Agulhao,0.03,0.00020126123708573727
GUAMARE,2004,Albacora,2.26,0.015161679860458873
GUAMARE,2004,Arabaiana,0.13,0.0008721320273715283
GUAMARE,2004,Ariaco,1.07,0.007178317456057963
GUAMARE,2004,Arraia,0.86,0.005769488796457802
GUAMARE,2004,Bagre,5.56,0.037300415939889975
GUAMARE,2004,Biquara,1.6,0.010733932644572656
GUAMARE,2004,Bonito,3.79,0.025426002951831478
GUAMARE,2004,Caico,9.0,0.060378371125721184
GUAMARE,2004,Camarao,5.07,0.034013149067489604
GUAMARE,2004,Cangulo,0.0,0.0
GUAMARE,2004,Caranguejo,16.23,0.10888232926338387
GUAMARE,2004,Cavala,1.72,0.011538977592915604
GUAMARE,2004,Caçao,2.94,0.019723601234402255
GUAMARE,2004,Cioba,0.54,0.003622702267543271
GUAMARE,2004,Dentao,5.23,0.03508654233194687
GUAMARE,2004,Dourado,0.79,0.0052998792432577485
GUAMARE,2004,Garajuba,0.72,0.004830269690057695
GUAMARE,2004,Garoupa,0.77,0.00516570508520059
GUAMARE,2004,Guaiuba,1.53,0.010264323091372601
GUAMARE,2004,Outros,14.71,0.09868509325103986
GUAMARE,2004,Pargo,1.69,0.011337716355829867
GUAMARE,2004,Peixe Voador,0.1,0.000670870790285791
GUAMARE,2004,Pescada,3.29,0.022071649000402524
GUAMARE,2004,Sardinha,7.87,0.05279753119549175
GUAMARE,2004,Serra,5.43,0.03642828391251845
GUAMARE,2004,Sirigado,0.52,0.003488528109486113
GUAMARE,2004,Tainha,35.17,0.23594525694351268
GUAMARE,2004,Xareu,10.74,0.07205152287669395
GUAMARE,2005,Agulha,4.12,0.050127752767976645
GUAMARE,2005,Agulhao,0.02,0.00024333860566978953
GUAMARE,2005,Albacora,1.54,0.018737072636573794
GUAMARE,2005,Arabaiana,0.05,0.0006083465141744738
GUAMARE,2005,Ariaco,1.47,0.01788538751672953
GUAMARE,2005,Arraia,0.69,0.008395181895607737
GUAMARE,2005,Bagre,2.51,0.030538995011558583
GUAMARE,2005,Biquara,2.26,0.027497262440686215
GUAMARE,2005,Bonito,2.06,0.025063876383988323
GUAMARE,2005,Caico,5.38,0.06545808492517338
GUAMARE,2005,Camarao,4.12,0.050127752767976645
GUAMARE,2005,Camurim,0.8,0.00973354422679158
GUAMARE,2005,Camurupim,0.03,0.0003650079085046843
GUAMARE,2005,Caranguejo,9.98,0.12142596422922497
GUAMARE,2005,Cavala,1.14,0.013870300523178001
GUAMARE,2005,Caçao,1.2,0.01460031634018737
GUAMARE,2005,Cioba,0.53,0.006448473050249422
GUAMARE,2005,Cururuca,1.08,0.013140284706168634
GUAMARE,2005,Dentao,1.56,0.018980411242243582
GUAMARE,2005,Dourado,0.19,0.0023117167538630004
GUAMARE,2005,Garajuba,1.33,0.016182017277041005
GUAMARE,2005,Garoupa,0.81,0.009855213529626476
GUAMARE,2005,Guaiuba,1.68,0.02044044287626232
GUAMARE,2005,Outros,8.34,0.10147219856430223
GUAMARE,2005,Pargo,0.31,0.0037717483878817377
GUAMARE,2005,Pescada,2.35,0.02859228616620027
GUAMARE,2005,Sardinha,1.19,0.014478647037352476
GUAMARE,2005,Serra,3.23,0.039299184815671004
GUAMARE,2005,Sirigado,0.1,0.0012166930283489476
GUAMARE,2005,Tainha,22.05,0.26828081275094295
GUAMARE,2005,Xareu,0.07,0.0008516851198442634
GUAMARE,2006,Agulha,4.0,0.08176614881439084
GUAMARE,2006,Albacora,0.93,0.019010629599345873
GUAMARE,2006,Ariaco,0.48,0.0098119378577269
GUAMARE,2006,Arraia,0.17,0.003475061324611611
GUAMARE,2006,Bagre,1.86,0.038021259198691745
GUAMARE,2006,Biquara,0.52,0.01062959934587081
GUAMARE,2006,Bonito,0.31,0.00633687653311529
GUAMARE,2006,Caico,2.43,0.049672935404742435
GUAMARE,2006,Camarao,1.63,0.03331970564186427
GUAMARE,2006,Camurim,0.76,0.01553556827473426
GUAMARE,2006,Camurupim,0.03,0.0006132461161079312
GUAMARE,2006,Caranguejo,8.1,0.16557645134914145
GUAMARE,2006,Cavala,0.21,0.004292722812755519
GUAMARE,2006,Caçao,1.06,0.021668029435813575
GUAMARE,2006,Cioba,0.3,0.006132461161079313
GUAMARE,2006,Cururuca,2.52,0.05151267375306623
GUAMARE,2006,Dentao,1.8,0.03679476696647588
GUAMARE,2006,Dourado,0.1,0.002044153720359771
GUAMARE,2006,Garajuba,0.19,0.003883892068683565
GUAMARE,2006,Garoupa,0.45,0.00919869174161897
GUAMARE,2006,Guaiuba,0.99,0.020237121831561733
GUAMARE,2006,Outros,2.67,0.054578904333605884
GUAMARE,2006,Pargo,0.37,0.007563368765331153
GUAMARE,2006,Pescada,1.35,0.02759607522485691
GUAMARE,2006,Sardinha,0.16,0.003270645952575634
GUAMARE,2006,Serra,1.97,0.04026982829108749
GUAMARE,2006,Sirigado,0.09,0.001839738348323794
GUAMARE,2006,Tainha,13.4,0.2739165985282093
GUAMARE,2006,Xareu,0.07,0.00143090760425184
GUAMARE,2007,Agulha,3.92,0.07547169811320754
GUAMARE,2007,Agulhao,0.04,0.0007701193685021179
GUAMARE,2007,Albacora,0.98,0.018867924528301886
GUAMARE,2007,Arabaiana,0.21,0.004043126684636119
GUAMARE,2007,Ariaco,1.44,0.027724297266076243
GUAMARE,2007,Arraia,0.19,0.0036580670003850597
GUAMARE,2007,Bagre,2.72,0.052368117058144016
GUAMARE,2007,Biquara,0.44,0.008471313053523296
GUAMARE,2007,Bonito,0.99,0.019060454370427415
GUAMARE,2007,Caico,2.55,0.04909510974201001
GUAMARE,2007,Camarao,2.83,0.05448594532152484
GUAMARE,2007,Camurim,1.13,0.021755872160184826
GUAMARE,2007,Caranguejo,13.91,0.2678090103966115
GUAMARE,2007,Carapeba,0.26,0.005005775895263766
GUAMARE,2007,Cavala,0.38,0.007316134000770119
GUAMARE,2007,Caçao,1.25,0.024066230265691182
GUAMARE,2007,Cioba,0.04,0.0007701193685021179
GUAMARE,2007,Cururuca,2.54,0.04890257989988449
GUAMARE,2007,Dentao,0.36,0.006931074316519061
GUAMARE,2007,Dourado,0.06,0.0011551790527531767
GUAMARE,2007,Garajuba,0.3,0.005775895263765884
GUAMARE,2007,Garoupa,0.02,0.00038505968425105896
GUAMARE,2007,Guaiuba,0.25,0.004813246053138237
GUAMARE,2007,Outros,1.74,0.03350019252984213
GUAMARE,2007,Pargo,1.67,0.03215248363496342
GUAMARE,2007,Pescada,1.26,0.02425876010781671
GUAMARE,2007,Salema,0.08,0.0015402387370042358
GUAMARE,2007,Sardinha,0.2,0.0038505968425105895
GUAMARE,2007,Serra,1.18,0.022718521370812476
GUAMARE,2007,Sirigado,0.43,0.008278783211397767
GUAMARE,2007,Tainha,8.38,0.1613400077011937
GUAMARE,2007,Xareu,0.19,0.0036580670003850597
GUAMARE,2008,Agulha,10.47,0.02262414106054713
GUAMARE,2008,Agulhao,0.02,4.321707938977484e-05
GUAMARE,2008,Albacora,5.539999999999999,0.011971130990967629
GUAMARE,2008,Arabaiana,0.88,0.001901551493150093
GUAMARE,2008,Ariaco,7.08,0.015298846103980294
GUAMARE,2008,Arraia,0.28,0.0006050391114568478
GUAMARE,2008,Bagre,5.18,0.011193223561951684
GUAMARE,2008,Biquara,29.44,0.06361554086174857
GUAMARE,2008,Bonito,2.0,0.0043217079389774845
GUAMARE,2008,Budiao,87.21,0.18844807467911318
GUAMARE,2008,Caico,122.25,0.2641643977699987
GUAMARE,2008,Camarao,28.84,0.06231902848005532
GUAMARE,2008,Camurim,2.07,0.004472967716841696
GUAMARE,2008,Camurupim,0.07,0.00015125977786421195
GUAMARE,2008,Caranguejo,29.08,0.06283763343273262
GUAMARE,2008,Carapeba,1.29,0.0027875016206404773
GUAMARE,2008,Cavala,4.42,0.00955097454514024
GUAMARE,2008,Caçao,3.23,0.006979558321448637
GUAMARE,2008,Cioba,6.48,0.01400233372228705
GUAMARE,2008,Cururuca,12.04,0.026016681792644453
GUAMARE,2008,Dentao,0.86,0.0018583344137603182
GUAMARE,2008,Dourado,0.76,0.001642249016811444
GUAMARE,2008,Garajuba,0.89,0.0019231600328449806
GUAMARE,2008,Garoupa,0.42,0.0009075586671852716
GUAMARE,2008,Guaiuba,9.28,0.020052724836855527
GUAMARE,2008,Lagosta,3.99,0.008621807338260082
GUAMARE,2008,Outros,21.88,0.04727948485241368
GUAMARE,2008,Pargo,0.17,0.0003673451748130862
GUAMARE,2008,Peixe Voador,0.03,6.482561908466225e-05
GUAMARE,2008,Pescada,5.13,0.011085180863477246
GUAMARE,2008,Polvo,3.18,0.0068715156229742
GUAMARE,2008,Salema,5.4,0.011668611435239208
GUAMARE,2008,Sardinha,2.29,0.0049483555901292196
GUAMARE,2008,Serra,2.88,0.006223259432127577
GUAMARE,2008,Sirigado,1.04,0.002247288128268292
GUAMARE,2008,Tainha,39.31,0.08494316954060245
GUAMARE,2008,Xareu,7.4,0.01599031937421669
GUAMARE,2009,Agulha,8.642600000000002,0.01970422460071051
GUAMARE,2009,Agulhao,0.0747999999999999,0.00017053618125716148
GUAMARE,2009,Albacora,0.4505,0.0010270929098442694
GUAMARE,2009,Albacorinha,2.553,0.005820573138362752
GUAMARE,2009,Arabaiana,0.21,0.00047877804898401017
GUAMARE,2009,Ariaco,4.8804,0.011126801858388395
GUAMARE,2009,Arraia,0.4829,0.0011009615231160881
GUAMARE,2009,Bagre,5.1714,0.011790251440551954
GUAMARE,2009,Biquara,3.374,0.007692367320343097
GUAMARE,2009,Bonito,1.849,0.004215526726530642
GUAMARE,2009,Budiao,21.213,0.048363422633799086
GUAMARE,2009,Caico,72.32339999999999,0.16488979213281027
GUAMARE,2009,Camarao,22.0755,0.05032983247784056
GUAMARE,2009,Camurim,5.2143,0.011888058956272972
GUAMARE,2009,Camurupim,0.076,0.00017327205582278463
GUAMARE,2009,Cangulo,0.25,0.0005699738678381074
GUAMARE,2009,Caranguejo,27.01,0.06157997668122912
GUAMARE,2009,Carapeba,4.2636,0.009720562331658219
GUAMARE,2009,Cavala,3.743,0.008533648749272142
GUAMARE,2009,Caçao,2.7962,0.006375043716995663
GUAMARE,2009,Cioba,4.5113,0.010285292439912216
GUAMARE,2009,Cururuca,14.4889,0.03303317749487821
GUAMARE,2009,Dentao,1.387,0.0031622150187658195
GUAMARE,2009,Dourado,1.128,0.00257172209168554
GUAMARE,2009,Espada,0.0,0.0
GUAMARE,2009,Garajuba,1.466,0.0033423267610026616
GUAMARE,2009,Garoupa,0.062,0.00014135351922385061
GUAMARE,2009,Guaiuba,13.299,0.030320329873515958
GUAMARE,2009,Lagosta,0.0,0.0
GUAMARE,2009,Outros,84.9503,0.19367780426003028
GUAMARE,2009,Pargo,0.6910000000000001,0.0015754077707045289
GUAMARE,2009,Peixe Voador,0.004,9.119581885409718e-06
GUAMARE,2009,Pescada,5.6097,0.012789529625645724
GUAMARE,2009,Polvo,0.499,0.0011376678402048623
GUAMARE,2009,Salema,5.5816,0.01272546456290072
GUAMARE,2009,Sardinha,13.2757,0.03026720830903345
GUAMARE,2009,Serra,1.9618,0.004472698935699196
GUAMARE,2009,Sirigado,0.607,0.0013838965511109246
GUAMARE,2009,Tainha,98.6488,0.22490895237435152
GUAMARE,2009,Xareu,3.7919,0.008645135637821277
GUAMARE,2010,Agulha,3.667,0.010061792080077266
GUAMARE,2010,Agulhao,0.061,0.00016737641583984545
GUAMARE,2010,Albacora,2.297,0.006302682412854509
GUAMARE,2010,Albacorinha,2.44,0.006695056633593818
GUAMARE,2010,Arabaiana,0.055,0.00015091316182281147
GUAMARE,2010,Ariaco,2.344,0.0064316445693212735
GUAMARE,2010,Arraia,1.096,0.003007287733778207
GUAMARE,2010,Bagre,6.294,0.017269953463868642
GUAMARE,2010,Biquara,17.196,0.04718368601281939
GUAMARE,2010,Bonito,4.37,0.011990736675739747
GUAMARE,2010,Budiao,1.995,0.005474031960663798
GUAMARE,2010,Caico,26.536,0.07281148476600229
GUAMARE,2010,Camarao,14.676,0.04026911932566511
GUAMARE,2010,Camurim,2.713,0.007444134691368864
GUAMARE,2010,Camurupim,0.312,0.0008560892088857668
GUAMARE,2010,Cangulo,0.131,0.00035944771270524187
GUAMARE,2010,Caranguejo,36.094,0.09903744841513741
GUAMARE,2010,Carapeba,4.102,0.011255377996312231
GUAMARE,2010,Cavala,6.548,0.017966897883923083
GUAMARE,2010,Caçao,1.736,0.004763368162261831
GUAMARE,2010,Cioba,2.793,0.007663644744929318
GUAMARE,2010,Cururuca,8.847999999999999,0.024277811923786103
GUAMARE,2010,Dentao,5.516999999999999,0.01513796206866274
GUAMARE,2010,Dourado,3.031,0.008316687154271665
GUAMARE,2010,Garajuba,2.044,0.005608481868469575
GUAMARE,2010,Garoupa,0.159,0.00043627623145140045
GUAMARE,2010,Guaiuba,18.846,0.05171108086750373
GUAMARE,2010,Lagosta,0.346,0.0009493809816489594
GUAMARE,2010,Outros,45.354,0.12444573711475984
GUAMARE,2010,Pargo,1.916,0.0052572657827728506
GUAMARE,2010,Peixe Voador,1.715,0.0047057467732022126
GUAMARE,2010,Pescada,5.699,0.015637347440512775
GUAMARE,2010,Polvo,0.064,0.00017560804284836245
GUAMARE,2010,Salema,6.679,0.018326345596628324
GUAMARE,2010,Sardinha,29.238,0.08022543682500657
GUAMARE,2010,Serra,1.967,0.005397203441917639
GUAMARE,2010,Sirigado,2.388,0.006552375098779523
GUAMARE,2010,Tainha,85.94800000000001,0.23583062604267274
GUAMARE,2010,Xareu,7.233,0.01984645271753446
GUAMARE,2011,Agulha,4.661,0.013445916318570998
GUAMARE,2011,Agulhao,0.153,0.0004413699199187648
GUAMARE,2011,Albacora,2.264,0.006531120906510349
GUAMARE,2011,Arabaiana,0.053,0.00015289284807643488
GUAMARE,2011,Ariaco,7.156000000000001,0.020643419261037133
GUAMARE,2011,Arraia,1.9,0.005481064365004269
GUAMARE,2011,Bagre,5.314,0.015329671597701414
GUAMARE,2011,Beijupira,0.173,0.0004990653342872307
GUAMARE,2011,Bicuda,0.125,0.00036059633980291245
GUAMARE,2011,Biquara,36.874,0.10637303547114076
GUAMARE,2011,Bonito,2.7,0.007788880939742909
GUAMARE,2011,Budiao,7.908,0.022812766841291455
GUAMARE,2011,Buzios,4.027,0.011616971683090628
GUAMARE,2011,Caico,15.84,0.04569476817982506
GUAMARE,2011,Camarao,10.251,0.02957178463455724
GUAMARE,2011,Camurim,2.12,0.006115713923057395
GUAMARE,2011,Camurupim,0.225,0.0006490734116452424
GUAMARE,2011,Cangulo,0.425,0.0012260275553299023
GUAMARE,2011,Caranguejo,15.819,0.04563418799473818
GUAMARE,2011,Carapeba,2.097,0.006049364196533659
GUAMARE,2011,Carauna,15.071,0.04347637949735755
GUAMARE,2011,Cavala,2.558,0.0073792434977268
GUAMARE,2011,Caçao,0.79,0.002278968867554407
GUAMARE,2011,Cioba,2.47,0.00712538367450555
GUAMARE,2011,Cururuca,9.392,0.027093766587431626
GUAMARE,2011,Dentao,2.261,0.006522466594355081
GUAMARE,2011,Dourado,3.103,0.008951443539267499
GUAMARE,2011,Espada,4.702999999999999,0.013567076688744776
GUAMARE,2011,Garabebeu,0.012,3.461724862107959e-05
GUAMARE,2011,Garajuba,0.558,0.0016097020608802012
GUAMARE,2011,Garoupa,0.18,0.0005192587293161939
GUAMARE,2011,Guaiuba,19.795,0.05710403637118922
GUAMARE,2011,Lagosta,1.36,0.003923288177055687
GUAMARE,2011,Marisco,24.707,0.07127403014008446
GUAMARE,2011,Outros,34.359,0.09911783711430615
GUAMARE,2011,Pampo,0.849,0.002449170339941381
GUAMARE,2011,Pargo,0.606,0.0017481710553645194
GUAMARE,2011,Paru,3.183,0.009182225196741362
GUAMARE,2011,Peixe Galo,0.0,0.0
GUAMARE,2011,Peixe Voador,0.031,8.942789227112229e-05
GUAMARE,2011,Pescada,1.325,0.0038223212019108718
GUAMARE,2011,Pirauna,0.488,0.0014077681105905701
GUAMARE,2011,Polvo,0.0,0.0
GUAMARE,2011,Salema,3.902,0.011256375343287715
GUAMARE,2011,Saramunete,0.492,0.0014193071934642633
GUAMARE,2011,Sardinha,0.117,0.00033751817405552604
GUAMARE,2011,Serra,2.356,0.006796519812605293
GUAMARE,2011,Siri,1.214,0.0035021116521658856
GUAMARE,2011,Sirigado,1.871,0.005397406014169994
GUAMARE,2011,Tainha,74.03399999999999,0.21357111536775053
GUAMARE,2011,Tilapia,0.0,0.0
GUAMARE,2011,Xareu,14.776,0.042625372135422675
GUAMARE,2012,Agulha,6.2,0.03382433169667212
GUAMARE,2012,Agulhao,0.1,0.0005455537370430987
GUAMARE,2012,Albacora,1.3,0.0070921985815602835
GUAMARE,2012,Arabaiana,0.0,0.0
GUAMARE,2012,Ariaco,0.2,0.0010911074740861974
GUAMARE,2012,Arraia,2.2,0.012002182214948172
GUAMARE,2012,Bagre,3.3,0.018003273322422256
GUAMARE,2012,Beijupira,0.1,0.0005455537370430987
GUAMARE,2012,Bicuda,0.1,0.0005455537370430987
GUAMARE,2012,Biquara,1.4,0.007637752318603382
GUAMARE,2012,Bonito,1.7,0.009274413529732678
GUAMARE,2012,Budiao,0.0,0.0
GUAMARE,2012,Buzios,2.7,0.014729950900163666
GUAMARE,2012,Caico,11.3,0.06164757228587016
GUAMARE,2012,Camarao,3.5,0.019094380796508454
GUAMARE,2012,Camurim,0.8999999999999999,0.004909983633387888
GUAMARE,2012,Camurupim,0.1,0.0005455537370430987
GUAMARE,2012,Cangulo,0.0,0.0
GUAMARE,2012,Caranguejo,30.8,0.16803055100927441
GUAMARE,2012,Carapeba,2.7,0.014729950900163666
GUAMARE,2012,Carauna,0.0,0.0
GUAMARE,2012,Cavala,1.2,0.006546644844517184
GUAMARE,2012,Caçao,0.3,0.001636661211129296
GUAMARE,2012,Cioba,1.8,0.009819967266775777
GUAMARE,2012,Cururuca,2.2,0.012002182214948172
GUAMARE,2012,Dentao,0.1,0.0005455537370430987
GUAMARE,2012,Dourado,1.8,0.009819967266775777
GUAMARE,2012,Espada,8.1,0.04418985270049099
GUAMARE,2012,Garabebeu,0.0,0.0
GUAMARE,2012,Garajuba,1.0,0.005455537370430987
GUAMARE,2012,Garoupa,0.1,0.0005455537370430987
GUAMARE,2012,Guaiuba,16.8,0.09165302782324058
GUAMARE,2012,Lagosta,0.5,0.0027277686852154935
GUAMARE,2012,Marisco,0.0,0.0
GUAMARE,2012,Outros,1.7,0.009274413529732678
GUAMARE,2012,Pampo,0.8,0.00436442989634479
GUAMARE,2012,Pargo,0.0,0.0
GUAMARE,2012,Paru,1.8,0.009819967266775777
GUAMARE,2012,Peixe Galo,0.0,0.0
GUAMARE,2012,Peixe Voador,8.8,0.04800872885979269
GUAMARE,2012,Pescada,0.7,0.003818876159301691
GUAMARE,2012,Pirauna,0.0,0.0
GUAMARE,2012,Polvo,0.0,0.0
GUAMARE,2012,Salema,4.0,0.021822149481723948
GUAMARE,2012,Saramunete,0.0,0.0
GUAMARE,2012,Sardinha,2.4,0.013093289689034369
GUAMARE,2012,Serra,0.4,0.002182214948172395
GUAMARE,2012,Siri,0.1,0.0005455537370430987
GUAMARE,2012,Sirigado,0.7999999999999999,0.00436442989634479
GUAMARE,2012,Tainha,52.9,0.2885979268957992
GUAMARE,2012,Tilapia,0.0,0.0
GUAMARE,2012,Ubarana,0.0,0.0
GUAMARE,2012,Xareu,6.399999999999999,0.03491543917075831
GUAMARE,2013,Agulha,11.2,0.05755395683453237
GUAMARE,2013,Albacora,1.7,0.008735868448098663
GUAMARE,2013,Arabaiana,0.2,0.0010277492291880781
GUAMARE,2013,Ariaco,1.0,0.0051387461459403904
GUAMARE,2013,Arraia,5.7,0.02929085303186023
GUAMARE,2013,Bagre,3.3,0.01695786228160329
GUAMARE,2013,Biquara,3.0,0.015416238437821172
GUAMARE,2013,Bonito,2.3,0.011819116135662897
GUAMARE,2013,Buzios,2.0,0.010277492291880781
GUAMARE,2013,Caico,10.5,0.053956834532374105
GUAMARE,2013,Camarao,1.7,0.008735868448098663
GUAMARE,2013,Camurim,0.8,0.0041109969167523125
GUAMARE,2013,Camurupim,0.0,0.0
GUAMARE,2013,Caranguejo,28.5,0.14645426515930113
GUAMARE,2013,Carapeba,3.0,0.015416238437821172
GUAMARE,2013,Cavala,3.3,0.01695786228160329
GUAMARE,2013,Caçao,0.8,0.0041109969167523125
GUAMARE,2013,Cioba,1.0,0.0051387461459403904
GUAMARE,2013,Cururuca,1.9,0.009763617677286741
GUAMARE,2013,Dentao,3.8,0.019527235354573482
GUAMARE,2013,Dourado,3.5,0.017985611510791366
GUAMARE,2013,Espada,6.899999999999999,0.035457348406988685
GUAMARE,2013,Galo Do Alto,0.0,0.0
GUAMARE,2013,Garabebeu,0.0,0.0
GUAMARE,2013,Garajuba,2.2,0.01130524152106886
GUAMARE,2013,Garoupa,0.5,0.0025693730729701952
GUAMARE,2013,Guaiuba,9.3,0.047790339157245634
GUAMARE,2013,Lagosta,4.5,0.023124357656731757
GUAMARE,2013,Marisco,0.4,0.0020554984583761563
GUAMARE,2013,Outros,5.6,0.028776978417266185
GUAMARE,2013,Pargo,1.4,0.007194244604316546
GUAMARE,2013,Paru,1.9,0.009763617677286741
GUAMARE,2013,Peixe Voador,5.7,0.02929085303186023
GUAMARE,2013,Pescada,1.4,0.007194244604316546
GUAMARE,2013,Polvo,0.0,0.0
GUAMARE,2013,Salema,3.4,0.017471736896197326
GUAMARE,2013,Sardinha,1.4,0.007194244604316546
GUAMARE,2013,Serra,3.2,0.01644398766700925
GUAMARE,2013,Siri,0.0,0.0
GUAMARE,2013,Sirigado,1.9,0.009763617677286741
GUAMARE,2013,Tainha,55.7,0.28622816032887977
GUAMARE,2013,Tilapia,0.0,0.0
GUAMARE,2014,Agulha,7.0,0.06829268292682927
GUAMARE,2014,Albacora,0.9,0.00878048780487805
GUAMARE,2014,Arabaiana,0.0,0.0
GUAMARE,2014,Ariaco,0.6,0.005853658536585366
GUAMARE,2014,Arraia,2.6,0.025365853658536587
GUAMARE,2014,Bagre,2.1,0.02048780487804878
GUAMARE,2014,Biquara,1.1,0.010731707317073172
GUAMARE,2014,Bonito,2.2,0.021463414634146343
GUAMARE,2014,Buzios,0.6,0.005853658536585366
GUAMARE,2014,Caico,10.5,0.1024390243902439
GUAMARE,2014,Camarao,0.4,0.0039024390243902443
