dominant_gear_type,year,species,sp_production_ton,total_production_ton,species_share
linha,2005,Caranguejo,3.56,139.69,0.025485002505548
linha,2005,Serra,2.91,139.69,0.020831841935714798
linha,2005,Sirigado,2.4,139.69,0.017180900565537977
linha,2005,Cioba,2.37,139.69,0.016966139308468752
linha,2005,Biquara,2.29,139.69,0.01639344262295082
linha,2005,Dentao,1.7,139.69,0.012169804567256066
linha,2005,Dourado,1.63,139.69,0.011668694967427876
linha,2005,Camurupim,1.23,139.69,0.008805211539838213
linha,2005,Garajuba,1.13,139.69,0.008089340682940796
linha,2005,Bonito,1.05,139.69,0.007516643997422866
linha,2005,Xareu,0.6799999999999999,139.69,0.004867921826902427
linha,2005,Cururuca,0.65,139.69,0.004653160569833202
linha,2005,Caçao,0.55,139.69,0.003937289712935787
linha,2005,Bagre,0.52,139.69,0.003722528455866562
linha,2005,Garoupa,0.24,139.69,0.0017180900565537977
linha,2005,Agulha,0.21,139.69,0.001503328799484573
linha,2005,Pargo,0.14,139.69,0.001002219199656382
linha,2005,Arabaiana,0.01,139.69,7.158708568974158e-05
linha,2002,Camarao,12.71,65.83,0.19307306699073373
linha,2002,Lagosta,9.39,65.83,0.14264013367765457
linha,2002,Ariaco,8.45,65.83,0.12836092966732493
linha,2002,Outros,7.98,65.83,0.12122132766216012
linha,2002,Cioba,6.72,65.83,0.10208111803129272
linha,2002,Tainha,6.42,65.83,0.09752392526203858
linha,2002,Cavala,5.05,65.83,0.07671274494911134
linha,2002,Arraia,3.0,65.83,0.0455719276925414
linha,2002,Pescada,2.44,65.83,0.037065167856600335
linha,2002,Dentao,2.01,65.83,0.03053319155400273
linha,2002,Guaiuba,1.51,65.83,0.022937870271912502
linha,2002,Caçao,0.15,65.83,0.0022785963846270697
linha,2001,Lagosta,19.3,96.61,0.19977228030224614
linha,2001,Camarao,9.64,96.61,0.0997826311975986
linha,2001,Cavala,7.9,96.61,0.0817720732843391
linha,2001,Outros,7.42,96.61,0.07680364351516406
linha,2001,Ariaco,6.84,96.61,0.07080012421074423
linha,2001,Cioba,6.23,96.61,0.06448607804575096
linha,2001,Tainha,5.41,96.61,0.05599834385674361
linha,2001,Pescada,5.11,96.61,0.05289307525100922
linha,2001,Polvo,4.17,96.61,0.043163233619708107
linha,2001,Dourado,4.1,96.61,0.04243867094503674
linha,2001,Arraia,3.98,96.61,0.041196563502742985
linha,2001,Garajuba,3.92,96.61,0.04057550978159611
linha,2001,Guaiuba,2.56,96.61,0.026498292102266847
linha,2001,Caico,2.51,96.61,0.025980747334644446
linha,2001,Agulha,2.47,96.61,0.02556671152054653
linha,2001,Biquara,1.23,96.61,0.012731601283511024
linha,2001,Bagre,0.96,96.61,0.009936859538350067
linha,2001,Serra,0.66,96.61,0.0068315909326156716
linha,2001,Xareu,0.59,96.61,0.006107028257944312
linha,2001,Caçao,0.56,96.61,0.005796501397370873
linha,2001,Dentao,0.34,96.61,0.0035193044198323156
linha,2001,Albacora,0.28,96.61,0.0028982506986854365
linha,2001,Garoupa,0.21,96.61,0.002173688024014077
linha,2001,Sirigado,0.16,96.61,0.001656143256391678
linha,2001,Agulhao,0.06,96.61,0.0006210537211468792
covo peixe,2008,Caico,122.25,462.78,0.2641643977699987
covo peixe,2008,Budiao,87.21,462.78,0.18844807467911318
covo peixe,2008,Tainha,39.31,462.78,0.08494316954060245
covo peixe,2008,Biquara,29.44,462.78,0.06361554086174857
covo peixe,2008,Caranguejo,29.08,462.78,0.06283763343273262
covo peixe,2008,Camarao,28.84,462.78,0.06231902848005532
covo peixe,2008,Outros,21.88,462.78,0.04727948485241368
covo peixe,2008,Cururuca,12.04,462.78,0.026016681792644453
covo peixe,2008,Agulha,10.47,462.78,0.02262414106054713
covo peixe,2008,Guaiuba,9.28,462.78,0.020052724836855527
covo peixe,2008,Xareu,7.4,462.78,0.01599031937421669
covo peixe,2008,Ariaco,7.08,462.78,0.015298846103980294
covo peixe,2008,Cioba,6.48,462.78,0.01400233372228705
covo peixe,2008,Albacora,5.539999999999999,462.78,0.011971130990967629
covo peixe,2008,Salema,5.4,462.78,0.011668611435239208
covo peixe,2008,Bagre,5.18,462.78,0.011193223561951684
covo peixe,2008,Pescada,5.13,462.78,0.011085180863477246
covo peixe,2008,Cavala,4.42,462.78,0.00955097454514024
covo peixe,2008,Lagosta,3.99,462.78,0.008621807338260082
covo peixe,2008,Caçao,3.23,462.78,0.006979558321448637
covo peixe,2008,Polvo,3.18,462.78,0.0068715156229742
covo peixe,2008,Serra,2.88,462.78,0.006223259432127577
covo peixe,2008,Sardinha,2.29,462.78,0.0049483555901292196
covo peixe,2008,Camurim,2.07,462.78,0.004472967716841696
covo peixe,2008,Bonito,2.0,462.78,0.0043217079389774845
covo peixe,2008,Carapeba,1.29,462.78,0.0027875016206404773
covo peixe,2008,Sirigado,1.04,462.78,0.002247288128268292
covo peixe,2008,Garajuba,0.89,462.78,0.0019231600328449806
covo peixe,2008,Arabaiana,0.88,462.78,0.001901551493150093
covo peixe,2008,Dentao,0.86,462.78,0.0018583344137603182
covo peixe,2008,Dourado,0.76,462.78,0.001642249016811444
covo peixe,2008,Garoupa,0.42,462.78,0.0009075586671852716
covo peixe,2008,Arraia,0.28,462.78,0.0006050391114568478
covo peixe,2008,Pargo,0.17,462.78,0.0003673451748130862
covo peixe,2008,Camurupim,0.07,462.78,0.00015125977786421195
covo peixe,2008,Peixe Voador,0.03,462.78,6.482561908466225e-05
covo peixe,2008,Agulhao,0.02,462.78,4.321707938977484e-05
covo peixe,2003,Ariaco,8.58,46.07,0.186238332971565
covo peixe,2003,Lagosta,8.47,46.07,0.18385066203603215
covo peixe,2003,Caico,7.82,46.07,0.16974169741697417
covo peixe,2003,Camarao,4.51,46.07,0.09789450835684826
covo peixe,2003,Outros,4.3,46.07,0.09333622747992186
covo peixe,2003,Biquara,4.05,46.07,0.08790970262643802
covo peixe,2003,Tainha,3.41,46.07,0.07401779900151943
covo peixe,2003,Cavala,1.87,46.07,0.040590405904059046
covo peixe,2003,Arraia,0.98,46.07,0.021271977425656608
covo peixe,2003,Dourado,0.53,46.07,0.011504232689385718
covo peixe,2003,Cioba,0.4,46.07,0.008682439765574127
covo peixe,2003,Bonito,0.37,46.07,0.008031256783156067
covo peixe,2003,Guaiuba,0.32,46.07,0.006945951812459301
covo peixe,2003,Polvo,0.24,46.07,0.005209463859344476
covo peixe,2003,Serra,0.16,46.07,0.0034729759062296505
covo peixe,2003,Sirigado,0.06,46.07,0.001302365964836119
covo peixe,2003,Albacora,0.0,46.07,0.0
covo lagosta,2019,Lagosta,22.48,33.93,0.6625405246094902
covo lagosta,2019,Caico,3.21,33.93,0.09460654288240496
covo lagosta,2019,Pescada,1.55,33.93,0.04568228706159741
covo lagosta,2019,Serra,0.91,33.93,0.02681992337164751
covo lagosta,2019,Ariaco,0.75,33.93,0.022104332449160036
covo lagosta,2019,Espada,0.73,33.93,0.0215148835838491
covo lagosta,2019,Caçao,0.63,33.93,0.01856763925729443
covo lagosta,2019,Bicuda,0.55,33.93,0.016209843796050696
covo lagosta,2019,Cururuca,0.48,33.93,0.014146772767462422
covo lagosta,2019,Garajuba,0.44,33.93,0.012967875036840553
covo lagosta,2019,Arraia,0.41,33.93,0.012083701738874152
covo lagosta,2019,Bagre,0.34,33.93,0.010020630710285883
covo lagosta,2019,Cioba,0.32,33.93,0.009431181844974948
covo lagosta,2019,Outros,0.27,33.93,0.007957559681697613
covo lagosta,2019,Bonito,0.22,33.93,0.006483937518420277
covo lagosta,2019,Ubarana,0.12,33.93,0.0035366931918656055
covo lagosta,2019,Sirigado,0.11,33.93,0.0032419687592101384
covo lagosta,2019,Dentao,0.1,33.93,0.0029472443265546717
covo lagosta,2019,Guaiuba,0.07,33.93,0.0020630710285882703
covo lagosta,2019,Carapeba,0.05,33.93,0.0014736221632773358
covo lagosta,2019,Camurim,0.04,33.93,0.0011788977306218685
covo lagosta,2019,Pampo,0.04,33.93,0.0011788977306218685
covo lagosta,2019,Beijupira,0.03,33.93,0.0008841732979664014
covo lagosta,2019,Camurupim,0.02,33.93,0.0005894488653109342
covo lagosta,2019,Xareu,0.02,33.93,0.0005894488653109342
covo lagosta,2019,Biquara,0.01,33.93,0.0002947244326554671
covo lagosta,2019,Cavala,0.01,33.93,0.0002947244326554671
covo lagosta,2019,Paru,0.01,33.93,0.0002947244326554671
covo lagosta,2019,Siri,0.01,33.93,0.0002947244326554671
covo lagosta,2019,Agulha,0.0,33.93,0.0
covo lagosta,2019,Agulhao,0.0,33.93,0.0
covo lagosta,2019,Albacora,0.0,33.93,0.0
covo lagosta,2019,Arabaiana,0.0,33.93,0.0
covo lagosta,2019,Budiao,0.0,33.93,0.0
covo lagosta,2019,Buzios,0.0,33.93,0.0
covo lagosta,2019,Camarao,0.0,33.93,0.0
covo lagosta,2019,Cangulo,0.0,33.93,0.0
covo lagosta,2019,Caranguejo,0.0,33.93,0.0
covo lagosta,2019,Carauna,0.0,33.93,0.0
covo lagosta,2019,Dourado,0.0,33.93,0.0
covo lagosta,2019,Garabebeu,0.0,33.93,0.0
covo lagosta,2019,Garoupa,0.0,33.93,0.0
covo lagosta,2019,Marisco,0.0,33.93,0.0
covo lagosta,2019,Ova Voador,0.0,33.93,0.0
covo lagosta,2019,Pargo,0.0,33.93,0.0
covo lagosta,2019,Peixe Galo,0.0,33.93,0.0
covo lagosta,2019,Peixe Voador,0.0,33.93,0.0
covo lagosta,2019,Pirauna,0.0,33.93,0.0
covo lagosta,2019,Polvo,0.0,33.93,0.0
covo lagosta,2019,Salema,0.0,33.93,0.0
covo lagosta,2019,Saramunete,0.0,33.93,0.0
covo lagosta,2019,Sardinha,0.0,33.93,0.0
covo lagosta,2019,Tainha,0.0,33.93,0.0
covo lagosta,2019,Tilapia,0.0,33.93,0.0
covo lagosta,2018,Lagosta,31.9,51.8,0.6158301158301158
covo lagosta,2018,Tainha,2.7,51.8,0.05212355212355213
covo lagosta,2018,Pescada,2.5999999999999996,51.8,0.05019305019305019
covo lagosta,2018,Caico,2.2,51.8,0.042471042471042476
covo lagosta,2018,Serra,1.7,51.8,0.03281853281853282
covo lagosta,2018,Ubarana,1.3,51.8,0.0250965250965251
covo lagosta,2018,Sirigado,1.1,51.8,0.021235521235521238
covo lagosta,2018,Ariaco,1.0,51.8,0.019305019305019305
covo lagosta,2018,Carapeba,1.0,51.8,0.019305019305019305
covo lagosta,2018,Camurupim,0.9,51.8,0.017374517374517374
covo lagosta,2018,Agulha,0.8,51.8,0.015444015444015446
covo lagosta,2018,Camurim,0.8,51.8,0.015444015444015446
covo lagosta,2018,Caranguejo,0.5,51.8,0.009652509652509652
covo lagosta,2018,Cavala,0.5,51.8,0.009652509652509652
covo lagosta,2018,Garajuba,0.5,51.8,0.009652509652509652
covo lagosta,2018,Caçao,0.4,51.8,0.007722007722007723
covo lagosta,2018,Arraia,0.30000000000000004,51.8,0.005791505791505793
covo lagosta,2018,Bagre,0.30000000000000004,51.8,0.005791505791505793
covo lagosta,2018,Albacora,0.3,51.8,0.005791505791505791
covo lagosta,2018,Cioba,0.2,51.8,0.0038610038610038615
covo lagosta,2018,Outros,0.2,51.8,0.0038610038610038615
covo lagosta,2018,Arabaiana,0.1,51.8,0.0019305019305019308
covo lagosta,2018,Cururuca,0.1,51.8,0.0019305019305019308
covo lagosta,2018,Espada,0.1,51.8,0.0019305019305019308
covo lagosta,2018,Guaiuba,0.1,51.8,0.0019305019305019308
covo lagosta,2018,Pampo,0.1,51.8,0.0019305019305019308
covo lagosta,2018,Paru,0.1,51.8,0.0019305019305019308
covo lagosta,2018,Agulhao,0.0,51.8,0.0
covo lagosta,2018,Beijupira,0.0,51.8,0.0
covo lagosta,2018,Bicuda,0.0,51.8,0.0
covo lagosta,2018,Biquara,0.0,51.8,0.0
covo lagosta,2018,Bonito,0.0,51.8,0.0
covo lagosta,2018,Budiao,0.0,51.8,0.0
covo lagosta,2018,Buzios,0.0,51.8,0.0
covo lagosta,2018,Camarao,0.0,51.8,0.0
covo lagosta,2018,Cangulo,0.0,51.8,0.0
covo lagosta,2018,Carauna,0.0,51.8,0.0
covo lagosta,2018,Dentao,0.0,51.8,0.0
covo lagosta,2018,Dourado,0.0,51.8,0.0
covo lagosta,2018,Garabebeu,0.0,51.8,0.0
covo lagosta,2018,Garoupa,0.0,51.8,0.0
covo lagosta,2018,Marisco,0.0,51.8,0.0
covo lagosta,2018,Ova Voador,0.0,51.8,0.0
covo lagosta,2018,Pargo,0.0,51.8,0.0
covo lagosta,2018,Peixe Galo,0.0,51.8,0.0
covo lagosta,2018,Peixe Voador,0.0,51.8,0.0
covo lagosta,2018,Pirauna,0.0,51.8,0.0
covo lagosta,2018,Polvo,0.0,51.8,0.0
covo lagosta,2018,Salema,0.0,51.8,0.0
covo lagosta,2018,Sardinha,0.0,51.8,0.0
covo lagosta,2018,Siri,0.0,51.8,0.0
covo lagosta,2018,Tilapia,0.0,51.8,0.0
covo lagosta,2018,Xareu,0.0,51.8,0.0
covo lagosta,2017,Lagosta,18.7,33.0,0.5666666666666667
covo lagosta,2017,Caico,2.1,33.0,0.06363636363636364
covo lagosta,2017,Sardinha,2.0,33.0,0.06060606060606061
covo lagosta,2017,Ariaco,1.2,33.0,0.03636363636363636
covo lagosta,2017,Bagre,1.2,33.0,0.03636363636363636
covo lagosta,2017,Agulha,1.1,33.0,0.03333333333333333
covo lagosta,2017,Outros,1.1,33.0,0.03333333333333333
covo lagosta,2017,Guaiuba,0.9,33.0,0.027272727272727275
covo lagosta,2017,Caçao,0.7,33.0,0.02121212121212121
covo lagosta,2017,Biquara,0.6,33.0,0.01818181818181818
covo lagosta,2017,Cururuca,0.6,33.0,0.01818181818181818
covo lagosta,2017,Camurim,0.5,33.0,0.015151515151515152
covo lagosta,2017,Camurupim,0.4,33.0,0.012121212121212121
covo lagosta,2017,Cavala,0.3,33.0,0.00909090909090909
covo lagosta,2017,Dourado,0.3,33.0,0.00909090909090909
covo lagosta,2017,Garajuba,0.3,33.0,0.00909090909090909
covo lagosta,2017,Carapeba,0.2,33.0,0.006060606060606061
covo lagosta,2017,Dentao,0.2,33.0,0.006060606060606061
covo lagosta,2017,Serra,0.2,33.0,0.006060606060606061
covo lagosta,2017,Sirigado,0.2,33.0,0.006060606060606061
covo lagosta,2017,Paru,0.1,33.0,0.0030303030303030303
covo lagosta,2017,Peixe Galo,0.1,33.0,0.0030303030303030303
covo lagosta,2017,Albacora,0.0,33.0,0.0
covo lagosta,2017,Arabaiana,0.0,33.0,0.0
covo lagosta,2017,Bonito,0.0,33.0,0.0
covo lagosta,2017,Buzios,0.0,33.0,0.0
covo lagosta,2017,Camarao,0.0,33.0,0.0
covo lagosta,2017,Caranguejo,0.0,33.0,0.0
covo lagosta,2017,Garabebeu,0.0,33.0,0.0
covo lagosta,2017,Garoupa,0.0,33.0,0.0
covo lagosta,2017,Marisco,0.0,33.0,0.0
covo lagosta,2017,Pargo,0.0,33.0,0.0
covo lagosta,2017,Peixe Voador,0.0,33.0,0.0
covo lagosta,2017,Polvo,0.0,33.0,0.0
covo lagosta,2017,Salema,0.0,33.0,0.0
covo lagosta,2017,Siri,0.0,33.0,0.0
covo lagosta,2017,Tainha,0.0,33.0,0.0
covo lagosta,2017,Tilapia,0.0,33.0,0.0
covo lagosta,2016,Lagosta,20.1,35.4,0.5677966101694916
covo lagosta,2016,Caico,2.2,35.4,0.06214689265536724
covo lagosta,2016,Ariaco,1.4,35.4,0.03954802259887005
covo lagosta,2016,Bagre,1.4,35.4,0.03954802259887005
covo lagosta,2016,Pescada,1.4,35.4,0.03954802259887005
covo lagosta,2016,Arraia,0.9,35.4,0.025423728813559324
covo lagosta,2016,Caçao,0.9,35.4,0.025423728813559324
covo lagosta,2016,Cururuca,0.8,35.4,0.02259887005649718
covo lagosta,2016,Espada,0.7,35.4,0.019774011299435026
covo lagosta,2016,Serra,0.7,35.4,0.019774011299435026
covo lagosta,2016,Camurim,0.6,35.4,0.01694915254237288
covo lagosta,2016,Cioba,0.4,35.4,0.01129943502824859
covo lagosta,2016,Garajuba,0.4,35.4,0.01129943502824859
covo lagosta,2016,Outros,0.4,35.4,0.01129943502824859
covo lagosta,2016,Sardinha,0.4,35.4,0.01129943502824859
covo lagosta,2016,Biquara,0.3,35.4,0.00847457627118644
covo lagosta,2016,Cavala,0.3,35.4,0.00847457627118644
covo lagosta,2016,Bonito,0.2,35.4,0.005649717514124295
covo lagosta,2016,Camurupim,0.2,35.4,0.005649717514124295
covo lagosta,2016,Carapeba,0.2,35.4,0.005649717514124295
covo lagosta,2016,Dentao,0.2,35.4,0.005649717514124295
covo lagosta,2016,Guaiuba,0.2,35.4,0.005649717514124295
covo lagosta,2016,Paru,0.2,35.4,0.005649717514124295
covo lagosta,2016,Sirigado,0.2,35.4,0.005649717514124295
covo lagosta,2016,Arabaiana,0.1,35.4,0.0028248587570621473
covo lagosta,2016,Dourado,0.1,35.4,0.0028248587570621473
covo lagosta,2016,Garabebeu,0.1,35.4,0.0028248587570621473
covo lagosta,2016,Garoupa,0.1,35.4,0.0028248587570621473
covo lagosta,2016,Pargo,0.1,35.4,0.0028248587570621473
covo lagosta,2016,Peixe Galo,0.1,35.4,0.0028248587570621473
covo lagosta,2016,Salema,0.1,35.4,0.0028248587570621473
covo lagosta,2016,Agulha,0.0,35.4,0.0
covo lagosta,2016,Albacora,0.0,35.4,0.0
covo lagosta,2016,Buzios,0.0,35.4,0.0
covo lagosta,2016,Camarao,0.0,35.4,0.0
covo lagosta,2016,Caranguejo,0.0,35.4,0.0
covo lagosta,2016,Marisco,0.0,35.4,0.0
covo lagosta,2016,Ova Voador,0.0,35.4,0.0
covo lagosta,2016,Peixe Voador,0.0,35.4,0.0
covo lagosta,2016,Polvo,0.0,35.4,0.0
covo lagosta,2016,Siri,0.0,35.4,0.0
covo lagosta,2016,Tainha,0.0,35.4,0.0
covo lagosta,2016,Tilapia,0.0,35.4,0.0
covo lagosta,2015,Lagosta,10.4,16.700000000000003,0.622754491017964
covo lagosta,2015,Caico,0.7,16.700000000000003,0.04191616766467065
covo lagosta,2015,Camurupim,0.7,16.700000000000003,0.04191616766467065
covo lagosta,2015,Ariaco,0.6,16.700000000000003,0.03592814371257484
covo lagosta,2015,Pescada,0.6,16.700000000000003,0.03592814371257484
covo lagosta,2015,Bagre,0.4,16.700000000000003,0.02395209580838323
covo lagosta,2015,Camurim,0.3,16.700000000000003,0.01796407185628742
covo lagosta,2015,Caçao,0.3,16.700000000000003,0.01796407185628742
covo lagosta,2015,Dentao,0.3,16.700000000000003,0.01796407185628742
covo lagosta,2015,Guaiuba,0.3,16.700000000000003,0.01796407185628742
covo lagosta,2015,Serra,0.3,16.700000000000003,0.01796407185628742
covo lagosta,2015,Arraia,0.2,16.700000000000003,0.011976047904191616
covo lagosta,2015,Cururuca,0.2,16.700000000000003,0.011976047904191616
covo lagosta,2015,Espada,0.2,16.700000000000003,0.011976047904191616
covo lagosta,2015,Garajuba,0.2,16.700000000000003,0.011976047904191616
covo lagosta,2015,Sardinha,0.2,16.700000000000003,0.011976047904191616
covo lagosta,2015,Bonito,0.1,16.700000000000003,0.005988023952095808
covo lagosta,2015,Carapeba,0.1,16.700000000000003,0.005988023952095808
covo lagosta,2015,Cavala,0.1,16.700000000000003,0.005988023952095808
covo lagosta,2015,Cioba,0.1,16.700000000000003,0.005988023952095808
covo lagosta,2015,Outros,0.1,16.700000000000003,0.005988023952095808
covo lagosta,2015,Paru,0.1,16.700000000000003,0.005988023952095808
covo lagosta,2015,Peixe Galo,0.1,16.700000000000003,0.005988023952095808
covo lagosta,2015,Sirigado,0.1,16.700000000000003,0.005988023952095808
covo lagosta,2015,Agulha,0.0,16.700000000000003,0.0
covo lagosta,2015,Agulhao,0.0,16.700000000000003,0.0
covo lagosta,2015,Albacora,0.0,16.700000000000003,0.0
covo lagosta,2015,Arabaiana,0.0,16.700000000000003,0.0
covo lagosta,2015,Beijupira,0.0,16.700000000000003,0.0
covo lagosta,2015,Bicuda,0.0,16.700000000000003,0.0
covo lagosta,2015,Biquara,0.0,16.700000000000003,0.0
covo lagosta,2015,Budiao,0.0,16.700000000000003,0.0
covo lagosta,2015,Buzios,0.0,16.700000000000003,0.0
covo lagosta,2015,Camarao,0.0,16.700000000000003,0.0
covo lagosta,2015,Cangulo,0.0,16.700000000000003,0.0
covo lagosta,2015,Caranguejo,0.0,16.700000000000003,0.0
covo lagosta,2015,Carauna,0.0,16.700000000000003,0.0
covo lagosta,2015,Dourado,0.0,16.700000000000003,0.0
covo lagosta,2015,Garabebeu,0.0,16.700000000000003,0.0
covo lagosta,2015,Garoupa,0.0,16.700000000000003,0.0
covo lagosta,2015,Marisco,0.0,16.700000000000003,0.0
covo lagosta,2015,Ova Voador,0.0,16.700000000000003,0.0
covo lagosta,2015,Pargo,0.0,16.700000000000003,0.0
covo lagosta,2015,Peixe Voador,0.0,16.700000000000003,0.0
covo lagosta,2015,Pirauna,0.0,16.700000000000003,0.0
covo lagosta,2015,Polvo,0.0,16.700000000000003,0.0
covo lagosta,2015,Salema,0.0,16.700000000000003,0.0
covo lagosta,2015,Saramunete,0.0,16.700000000000003,0.0
covo lagosta,2015,Siri,0.0,16.700000000000003,0.0
covo lagosta,2015,Tainha,0.0,16.700000000000003,0.0
covo lagosta,2015,Tilapia,0.0,16.700000000000003,0.0
covo lagosta,2015,Ubarana,0.0,16.700000000000003,0.0
covo lagosta,2015,Xareu,0.0,16.700000000000003,0.0
covo lagosta,2014,Lagosta,6.3,12.4,0.5080645161290323
covo lagosta,2014,Caico,0.8,12.4,0.06451612903225806
covo lagosta,2014,Pescada,0.8,12.4,0.06451612903225806
covo lagosta,2014,Bagre,0.5,12.4,0.04032258064516129
covo lagosta,2014,Ariaco,0.4,12.4,0.03225806451612903
covo lagosta,2014,Arraia,0.4,12.4,0.03225806451612903
covo lagosta,2014,Caçao,0.4,12.4,0.03225806451612903
covo lagosta,2014,Camurim,0.3,12.4,0.024193548387096774
covo lagosta,2014,Camurupim,0.3,12.4,0.024193548387096774
covo lagosta,2014,Cururuca,0.3,12.4,0.024193548387096774
covo lagosta,2014,Cavala,0.2,12.4,0.016129032258064516
covo lagosta,2014,Cioba,0.2,12.4,0.016129032258064516
covo lagosta,2014,Espada,0.2,12.4,0.016129032258064516
covo lagosta,2014,Outros,0.2,12.4,0.016129032258064516
covo lagosta,2014,Sardinha,0.2,12.4,0.016129032258064516
covo lagosta,2014,Serra,0.2,12.4,0.016129032258064516
covo lagosta,2014,Bonito,0.1,12.4,0.008064516129032258
covo lagosta,2014,Carapeba,0.1,12.4,0.008064516129032258
covo lagosta,2014,Dentao,0.1,12.4,0.008064516129032258
covo lagosta,2014,Dourado,0.1,12.4,0.008064516129032258
covo lagosta,2014,Garajuba,0.1,12.4,0.008064516129032258
covo lagosta,2014,Guaiuba,0.1,12.4,0.008064516129032258
covo lagosta,2014,Paru,0.1,12.4,0.008064516129032258
covo lagosta,2014,Agulha,0.0,12.4,0.0
covo lagosta,2014,Albacora,0.0,12.4,0.0
covo lagosta,2014,Arabaiana,0.0,12.4,0.0
covo lagosta,2014,Biquara,0.0,12.4,0.0
covo lagosta,2014,Buzios,0.0,12.4,0.0
covo lagosta,2014,Camarao,0.0,12.4,0.0
covo lagosta,2014,Caranguejo,0.0,12.4,0.0
covo lagosta,2014,Garabebeu,0.0,12.4,0.0
covo lagosta,2014,Garoupa,0.0,12.4,0.0
covo lagosta,2014,Marisco,0.0,12.4,0.0
covo lagosta,2014,Pargo,0.0,12.4,0.0
covo lagosta,2014,Peixe Galo,0.0,12.4,0.0
covo lagosta,2014,Peixe Voador,0.0,12.4,0.0
covo lagosta,2014,Polvo,0.0,12.4,0.0
covo lagosta,2014,Salema,0.0,12.4,0.0
covo lagosta,2014,Siri,0.0,12.4,0.0
covo lagosta,2014,Sirigado,0.0,12.4,0.0
covo lagosta,2014,Tainha,0.0,12.4,0.0
covo lagosta,2014,Tilapia,0.0,12.4,0.0
covo lagosta,2013,Lagosta,26.7,41.300000000000004,0.6464891041162226
covo lagosta,2013,Caico,3.1,41.300000000000004,0.07506053268765132
covo lagosta,2013,Bagre,1.6,41.300000000000004,0.038740920096852295
covo lagosta,2013,Arraia,1.4,41.300000000000004,0.033898305084745756
covo lagosta,2013,Ariaco,1.2,41.300000000000004,0.02905569007263922
covo lagosta,2013,Pescada,1.1,41.300000000000004,0.026634382566585957
covo lagosta,2013,Caçao,0.8,41.300000000000004,0.019370460048426148
covo lagosta,2013,Cururuca,0.8,41.300000000000004,0.019370460048426148
covo lagosta,2013,Espada,0.7,41.300000000000004,0.016949152542372878
covo lagosta,2013,Serra,0.7,41.300000000000004,0.016949152542372878
covo lagosta,2013,Camurim,0.4,41.300000000000004,0.009685230024213074
covo lagosta,2013,Outros,0.4,41.300000000000004,0.009685230024213074
covo lagosta,2013,Garajuba,0.3,41.300000000000004,0.007263922518159805
covo lagosta,2013,Sardinha,0.3,41.300000000000004,0.007263922518159805
covo lagosta,2013,Sirigado,0.3,41.300000000000004,0.007263922518159805
covo lagosta,2013,Biquara,0.2,41.300000000000004,0.004842615012106537
covo lagosta,2013,Bonito,0.2,41.300000000000004,0.004842615012106537
covo lagosta,2013,Camurupim,0.2,41.300000000000004,0.004842615012106537
covo lagosta,2013,Carapeba,0.2,41.300000000000004,0.004842615012106537
covo lagosta,2013,Cioba,0.2,41.300000000000004,0.004842615012106537
covo lagosta,2013,Cavala,0.1,41.300000000000004,0.0024213075060532684
covo lagosta,2013,Dentao,0.1,41.300000000000004,0.0024213075060532684
covo lagosta,2013,Galo Do Alto,0.1,41.300000000000004,0.0024213075060532684
covo lagosta,2013,Garabebeu,0.1,41.300000000000004,0.0024213075060532684
covo lagosta,2013,Paru,0.1,41.300000000000004,0.0024213075060532684
covo lagosta,2013,Agulha,0.0,41.300000000000004,0.0
covo lagosta,2013,Albacora,0.0,41.300000000000004,0.0
covo lagosta,2013,Arabaiana,0.0,41.300000000000004,0.0
covo lagosta,2013,Buzios,0.0,41.300000000000004,0.0
covo lagosta,2013,Camarao,0.0,41.300000000000004,0.0
covo lagosta,2013,Caranguejo,0.0,41.300000000000004,0.0
covo lagosta,2013,Dourado,0.0,41.300000000000004,0.0
covo lagosta,2013,Garoupa,0.0,41.300000000000004,0.0
covo lagosta,2013,Guaiuba,0.0,41.300000000000004,0.0
covo lagosta,2013,Marisco,0.0,41.300000000000004,0.0
covo lagosta,2013,Pargo,0.0,41.300000000000004,0.0
covo lagosta,2013,Peixe Voador,0.0,41.300000000000004,0.0
covo lagosta,2013,Polvo,0.0,41.300000000000004,0.0
covo lagosta,2013,Salema,0.0,41.300000000000004,0.0
covo lagosta,2013,Siri,0.0,41.300000000000004,0.0
covo lagosta,2013,Tainha,0.0,41.300000000000004,0.0
covo lagosta,2013,Tilapia,0.0,41.300000000000004,0.0
covo lagosta,2012,Lagosta,18.3,35.7,0.5126050420168067
covo lagosta,2012,Caico,4.1,35.7,0.11484593837535012
covo lagosta,2012,Ariaco,1.8,35.7,0.050420168067226885
covo lagosta,2012,Arraia,1.1,35.7,0.03081232492997199
covo lagosta,2012,Bagre,1.0,35.7,0.028011204481792715
covo lagosta,2012,Cioba,0.9,35.7,0.025210084033613443
covo lagosta,2012,Pescada,0.9,35.7,0.025210084033613443
covo lagosta,2012,Caçao,0.8,35.7,0.022408963585434174
covo lagosta,2012,Espada,0.8,35.7,0.022408963585434174
covo lagosta,2012,Sirigado,0.8,35.7,0.022408963585434174
covo lagosta,2012,Cavala,0.7999999999999999,35.7,0.02240896358543417
covo lagosta,2012,Serra,0.7,35.7,0.019607843137254898
covo lagosta,2012,Cururuca,0.6,35.7,0.01680672268907563
