platform_exposure_class,year,species,sp_production_ton,total_production_ton,species_share
0-20 km,2015,Peixe Voador,55.300000000000004,869.9,0.06357052534774113
0-20 km,2015,Serra,51.9,869.9,0.059662030118404416
0-20 km,2015,Guaiuba,44.6,869.9,0.051270260949534435
0-20 km,2015,Agulha,35.3,869.9,0.04057937693987815
0-20 km,2015,Ova Voador,34.8,869.9,0.04000459822968157
0-20 km,2015,Ariaco,28.8,869.9,0.03310725370732268
0-20 km,2015,Caico,28.299999999999997,869.9,0.0325324749971261
0-20 km,2015,Dourado,25.299999999999997,869.9,0.029083802735946657
0-20 km,2015,Bagre,21.1,869.9,0.024255661570295437
0-20 km,2015,Biquara,16.5,869.9,0.018967697436486953
0-20 km,2015,Caranguejo,15.399999999999999,869.9,0.017703184274054488
0-20 km,2015,Buzios,14.4,869.9,0.01655362685366134
0-20 km,2015,Bonito,14.100000000000001,869.9,0.0162087596275434
0-20 km,2015,Garajuba,13.4,869.9,0.015404069433268193
0-20 km,2015,Outros,11.5,869.9,0.013219910334521209
0-20 km,2015,Albacora,11.399999999999999,869.9,0.013104954592481894
0-20 km,2015,Cioba,11.1,869.9,0.01276008736636395
0-20 km,2015,Carapeba,10.3,869.9,0.011840441430049432
0-20 km,2015,Pescada,6.8,869.9,0.007816990458673411
0-20 km,2015,Cavala,5.6,869.9,0.006437521554201632
0-20 km,2015,Arraia,5.5,869.9,0.006322565812162318
0-20 km,2015,Xareu,5.3,869.9,0.006092654328083688
0-20 km,2015,Salema,4.6,869.9,0.005287964133808483
0-20 km,2015,Camurim,4.1,869.9,0.004713185423611909
0-20 km,2015,Caçao,3.9,869.9,0.00448327393953328
0-20 km,2015,Cururuca,3.0,869.9,0.003448672261179446
0-20 km,2015,Espada,2.2,869.9,0.0025290263248649273
0-20 km,2015,Paru,1.9000000000000001,869.9,0.0021841590987469826
0-20 km,2015,Sirigado,1.5,869.9,0.001724336130589723
0-20 km,2015,Budiao,1.4,869.9,0.001609380388550408
0-20 km,2015,Dentao,1.3,869.9,0.0014944246465110934
0-20 km,2015,Camarao,1.2,869.9,0.0013794689044717783
0-20 km,2015,Arabaiana,0.7,869.9,0.000804690194275204
0-20 km,2015,Pargo,0.7,869.9,0.000804690194275204
0-20 km,2015,Peixe Galo,0.7,869.9,0.000804690194275204
0-20 km,2015,Ubarana,0.7,869.9,0.000804690194275204
0-20 km,2015,Bicuda,0.6000000000000001,869.9,0.0006897344522358893
0-20 km,2015,Siri,0.6000000000000001,869.9,0.0006897344522358893
0-20 km,2015,Agulhao,0.6,869.9,0.0006897344522358892
0-20 km,2015,Garoupa,0.6,869.9,0.0006897344522358892
0-20 km,2015,Carauna,0.5,869.9,0.0005747787101965744
0-20 km,2015,Beijupira,0.30000000000000004,869.9,0.00034486722611794463
0-20 km,2015,Camurupim,0.30000000000000004,869.9,0.00034486722611794463
0-20 km,2015,Garabebeu,0.1,869.9,0.00011495574203931487
0-20 km,2015,Marisco,0.1,869.9,0.00011495574203931487
0-20 km,2015,Cangulo,0.0,869.9,0.0
0-20 km,2015,Lagosta,0.0,869.9,0.0
0-20 km,2015,Pirauna,0.0,869.9,0.0
0-20 km,2015,Polvo,0.0,869.9,0.0
0-20 km,2015,Saramunete,0.0,869.9,0.0
0-20 km,2015,Tilapia,0.0,869.9,0.0
0-20 km,2014,Peixe Voador,163.1,921.2,0.1770516717325228
0-20 km,2014,Outros,147.4,921.2,0.16000868432479373
0-20 km,2014,Tainha,103.4,921.2,0.11224489795918367
0-20 km,2014,Serra,66.2,921.2,0.07186278766825879
0-20 km,2014,Sardinha,58.2,921.2,0.06317846287451151
0-20 km,2014,Dourado,50.6,921.2,0.05492835432045158
0-20 km,2014,Agulha,32.8,921.2,0.03560573165436387
0-20 km,2014,Caico,31.8,921.2,0.03452019105514546
0-20 km,2014,Lagosta,25.3,921.2,0.02746417716022579
0-20 km,2014,Biquara,24.200000000000003,921.2,0.02627008250108554
0-20 km,2014,Espada,21.400000000000002,921.2,0.02323056882327399
0-20 km,2014,Arraia,18.6,921.2,0.02019105514546244
0-20 km,2014,Bagre,18.3,921.2,0.019865392965696917
0-20 km,2014,Ariaco,16.400000000000002,921.2,0.01780286582718194
0-20 km,2014,Guaiuba,16.099999999999998,921.2,0.01747720364741641
0-20 km,2014,Cururuca,15.6,921.2,0.016934433347807205
0-20 km,2014,Caranguejo,14.0,921.2,0.01519756838905775
0-20 km,2014,Bonito,12.5,921.2,0.013569257490230134
0-20 km,2014,Carapeba,12.4,921.2,0.013460703430308293
0-20 km,2014,Buzios,11.9,921.2,0.012917933130699088
0-20 km,2014,Albacora,10.200000000000001,921.2,0.01107251411202779
0-20 km,2014,Garajuba,9.799999999999999,921.2,0.010638297872340424
0-20 km,2014,Pescada,9.0,921.2,0.009769865392965697
0-20 km,2014,Cioba,7.0,921.2,0.007598784194528875
0-20 km,2014,Salema,5.6,921.2,0.006079027355623099
0-20 km,2014,Camurim,3.8,921.2,0.00412505427702996
0-20 km,2014,Cavala,3.5999999999999996,921.2,0.0039079461571862786
0-20 km,2014,Caçao,3.0,921.2,0.003256621797655232
0-20 km,2014,Marisco,1.5,921.2,0.001628310898827616
0-20 km,2014,Peixe Galo,1.4,921.2,0.0015197568389057749
0-20 km,2014,Paru,1.3,921.2,0.001411202778983934
0-20 km,2014,Camarao,0.9,921.2,0.0009769865392965696
0-20 km,2014,Garabebeu,0.9,921.2,0.0009769865392965696
0-20 km,2014,Siri,0.7999999999999999,921.2,0.0008684324793747285
0-20 km,2014,Camurupim,0.7,921.2,0.0007598784194528874
0-20 km,2014,Sirigado,0.6,921.2,0.0006513243595310464
0-20 km,2014,Arabaiana,0.4,921.2,0.0004342162396873643
0-20 km,2014,Pargo,0.3,921.2,0.0003256621797655232
0-20 km,2014,Dentao,0.2,921.2,0.00021710811984368216
0-20 km,2014,Garoupa,0.0,921.2,0.0
0-20 km,2014,Polvo,0.0,921.2,0.0
0-20 km,2014,Tilapia,0.0,921.2,0.0
0-20 km,2013,Sardinha,361.79999999999995,1664.8999999999999,0.21731034896990808
0-20 km,2013,Peixe Voador,271.4,1664.8999999999999,0.16301279356117485
0-20 km,2013,Tainha,206.8,1664.8999999999999,0.1242116643642261
0-20 km,2013,Dourado,104.3,1664.8999999999999,0.06264640518950088
0-20 km,2013,Serra,91.2,1664.8999999999999,0.05477806474863356
0-20 km,2013,Outros,80.39999999999999,1664.8999999999999,0.04829118865997958
0-20 km,2013,Agulha,57.0,1664.8999999999999,0.034236290467895975
0-20 km,2013,Guaiuba,55.099999999999994,1664.8999999999999,0.03309508078563277
0-20 km,2013,Caico,44.5,1664.8999999999999,0.026728332031953874
0-20 km,2013,Espada,39.9,1664.8999999999999,0.02396540332752718
0-20 km,2013,Biquara,37.8,1664.8999999999999,0.022704066310288908
0-20 km,2013,Caranguejo,35.8,1664.8999999999999,0.02150279296053817
0-20 km,2013,Arraia,26.099999999999998,1664.8999999999999,0.015676617214247103
0-20 km,2013,Bagre,23.6,1664.8999999999999,0.014175025527058684
0-20 km,2013,Ariaco,23.4,1664.8999999999999,0.014054898192083609
0-20 km,2013,Buzios,20.9,1664.8999999999999,0.012553306504895188
0-20 km,2013,Garajuba,19.099999999999998,1664.8999999999999,0.011472160490119527
0-20 km,2013,Carapeba,17.2,1664.8999999999999,0.010330950807856329
0-20 km,2013,Cururuca,15.0,1664.8999999999999,0.00900955012313052
0-20 km,2013,Pescada,14.8,1664.8999999999999,0.008889422788155446
0-20 km,2013,Bonito,14.100000000000001,1664.8999999999999,0.008468977115742689
0-20 km,2013,Cioba,13.9,1664.8999999999999,0.008348849780767614
0-20 km,2013,Cavala,12.8,1664.8999999999999,0.00768814943840471
0-20 km,2013,Caçao,11.3,1664.8999999999999,0.006787194426091658
0-20 km,2013,Salema,9.3,1664.8999999999999,0.005585921076340922
0-20 km,2013,Sirigado,9.2,1664.8999999999999,0.005525857408853385
0-20 km,2013,Camurim,7.999999999999999,1664.8999999999999,0.004805093399002943
0-20 km,2013,Marisco,6.5,1664.8999999999999,0.0039041383866898916
0-20 km,2013,Lagosta,6.4,1664.8999999999999,0.003844074719202355
0-20 km,2013,Albacora,5.7,1664.8999999999999,0.0034236290467895975
0-20 km,2013,Camarao,4.3,1664.8999999999999,0.0025827377019640822
0-20 km,2013,Dentao,4.1,1664.8999999999999,0.0024626103669890083
0-20 km,2013,Paru,3.2,1664.8999999999999,0.0019220373596011775
0-20 km,2013,Siri,2.6,1664.8999999999999,0.0015616553546759567
0-20 km,2013,Pargo,1.7999999999999998,1664.8999999999999,0.001081146014775662
0-20 km,2013,Garabebeu,1.4,1664.8999999999999,0.000840891344825515
0-20 km,2013,Arabaiana,1.3,1664.8999999999999,0.0007808276773379783
0-20 km,2013,Tilapia,0.8999999999999999,1664.8999999999999,0.000540573007387831
0-20 km,2013,Camurupim,0.7,1664.8999999999999,0.0004204456724127575
0-20 km,2013,Galo Do Alto,0.5,1664.8999999999999,0.00030031833743768396
0-20 km,2013,Garoupa,0.5,1664.8999999999999,0.00030031833743768396
0-20 km,2013,Polvo,0.3,1664.8999999999999,0.00018019100246261037
0-20 km,2012,Peixe Voador,228.4,1268.6,0.18004099006779128
0-20 km,2012,Tainha,217.0,1268.6,0.17105470597509068
0-20 km,2012,Sardinha,137.5,1268.6,0.10838719848652058
0-20 km,2012,Dourado,61.399999999999984,1268.6,0.04839981081507173
0-20 km,2012,Xareu,57.1,1268.6,0.04501024751694782
0-20 km,2012,Caico,54.7,1268.6,0.043118398234274005
0-20 km,2012,Agulha,54.0,1268.6,0.04256660886016081
0-20 km,2012,Serra,51.4,1268.6,0.04051710547059751
0-20 km,2012,Outros,46.300000000000004,1268.6,0.03649692574491566
0-20 km,2012,Guaiuba,45.2,1268.6,0.035629828157023494
0-20 km,2012,Caranguejo,36.3,1268.6,0.028614220400441433
0-20 km,2012,Bagre,25.8,1268.6,0.0203373797887435
0-20 km,2012,Buzios,24.0,1268.6,0.01891849282673814
0-20 km,2012,Espada,23.799999999999997,1268.6,0.01876083871984865
0-20 km,2012,Cururuca,23.4,1268.6,0.018445530506069684
0-20 km,2012,Biquara,16.9,1268.6,0.013321772032161438
0-20 km,2012,Carapeba,14.8,1268.6,0.011666403909821852
0-20 km,2012,Ariaco,13.5,1268.6,0.010641652215040202
0-20 km,2012,Garajuba,13.5,1268.6,0.010641652215040202
0-20 km,2012,Cavala,13.299999999999999,1268.6,0.010483998108150717
0-20 km,2012,Bonito,13.2,1268.6,0.010405171054705975
0-20 km,2012,Cioba,11.200000000000001,1268.6,0.008828629985811132
0-20 km,2012,Salema,10.6,1268.6,0.008355667665142678
0-20 km,2012,Arraia,8.100000000000001,1268.6,0.006384991329024123
0-20 km,2012,Peixe Galo,7.0,1268.6,0.005517893741131957
0-20 km,2012,Sirigado,6.7,1268.6,0.00528141258079773
0-20 km,2012,Caçao,6.699999999999998,1268.6,0.005281412580797729
0-20 km,2012,Camurim,5.9,1268.6,0.004650796153239793
0-20 km,2012,Pescada,5.6000000000000005,1268.6,0.004414314992905566
0-20 km,2012,Camarao,5.3,1268.6,0.004177833832571339
0-20 km,2012,Albacora,5.2,1268.6,0.004099006779126597
0-20 km,2012,Marisco,4.4,1268.6,0.0034683903515686587
0-20 km,2012,Paru,3.2,1268.6,0.0025224657102317517
0-20 km,2012,Siri,2.8000000000000003,1268.6,0.002207157496452783
0-20 km,2012,Bicuda,2.4,1268.6,0.0018918492826738137
0-20 km,2012,Pampo,2.2,1268.6,0.0017341951757843294
0-20 km,2012,Camurupim,1.9000000000000001,1268.6,0.0014977140154501026
0-20 km,2012,Garabebeu,1.9,1268.6,0.0014977140154501026
0-20 km,2012,Tilapia,1.7,1268.6,0.001340059908560618
0-20 km,2012,Agulhao,1.3,1268.6,0.0010247516947816493
0-20 km,2012,Arabaiana,1.0,1268.6,0.0007882705344474224
0-20 km,2012,Lagosta,0.9,1268.6,0.0007094434810026802
0-20 km,2012,Beijupira,0.4,1268.6,0.00031530821377896896
0-20 km,2012,Dentao,0.30000000000000004,1268.6,0.00023648116033422675
0-20 km,2012,Pargo,0.2,1268.6,0.00015765410688948448
0-20 km,2012,Garoupa,0.1,1268.6,7.882705344474224e-05
0-20 km,2012,Polvo,0.1,1268.6,7.882705344474224e-05
0-20 km,2012,Budiao,0.0,1268.6,0.0
0-20 km,2012,Cangulo,0.0,1268.6,0.0
0-20 km,2012,Carauna,0.0,1268.6,0.0
0-20 km,2012,Pirauna,0.0,1268.6,0.0
0-20 km,2012,Saramunete,0.0,1268.6,0.0
0-20 km,2012,Ubarana,0.0,1268.6,0.0
0-20 km,2011,Sardinha,553.342,2099.322,0.2635812895782543
0-20 km,2011,Outros,442.67199999999997,2099.322,0.21086426951177567
0-20 km,2011,Tainha,244.025,2099.322,0.11623990983755707
0-20 km,2011,Dourado,110.246,2099.322,0.05251505009712659
0-20 km,2011,Caico,85.742,2099.322,0.04084271017023591
0-20 km,2011,Serra,76.477,2099.322,0.036429380533334096
0-20 km,2011,Peixe Voador,57.861,2099.322,0.027561755652539245
0-20 km,2011,Guaiuba,50.562,2099.322,0.02408491884522717
0-20 km,2011,Marisco,44.071,2099.322,0.02099296820592553
0-20 km,2011,Biquara,38.613,2099.322,0.018393081194785745
0-20 km,2011,Agulha,37.723,2099.322,0.01796913479685346
0-20 km,2011,Cururuca,25.322,2099.322,0.012061989537574511
0-20 km,2011,Espada,24.307,2099.322,0.01157850010622477
0-20 km,2011,Salema,22.991,2099.322,0.010951631050405797
0-20 km,2011,Caranguejo,21.935000000000002,2099.322,0.010448611504095132
0-20 km,2011,Xareu,21.785,2099.322,0.010377159863994184
0-20 km,2011,Camarao,21.225,2099.322,0.010110407074283984
0-20 km,2011,Buzios,21.019000000000002,2099.322,0.010012280155212017
0-20 km,2011,Carapeba,20.892000000000003,2099.322,0.009951784433259881
0-20 km,2011,Bagre,19.332,2099.322,0.009208687376210034
0-20 km,2011,Cioba,15.476,2099.322,0.007371903881348359
0-20 km,2011,Ariaco,15.211,2099.322,0.0072456726505033524
0-20 km,2011,Carauna,15.088,2099.322,0.007187082305620576
0-20 km,2011,Cavala,13.265,2099.322,0.006318706706260402
0-20 km,2011,Bonito,11.326,2099.322,0.005395075171888829
0-20 km,2011,Arraia,9.876,2099.322,0.004704375984246342
0-20 km,2011,Camurim,8.846,2099.322,0.004213741388886507
0-20 km,2011,Budiao,7.908,2099.322,0.003766930466121919
0-20 km,2011,Albacora,7.116,2099.322,0.0033896658063889197
0-20 km,2011,Lagosta,7.022,2099.322,0.003344889445258993
0-20 km,2011,Garajuba,6.265,2099.322,0.0029842968348828807
0-20 km,2011,Caçao,5.894,2099.322,0.0028075731116998727
0-20 km,2011,Siri,5.085,2099.322,0.002422210599422099
0-20 km,2011,Bicuda,4.311999999999999,2099.322,0.0020539964807685523
0-20 km,2011,Paru,4.2059999999999995,2099.322,0.0020035039884305503
0-20 km,2011,Sirigado,4.029999999999999,2099.322,0.0019196673973787724
0-20 km,2011,Agulhao,3.41,2099.322,0.0016243339516281924
0-20 km,2011,Pescada,3.122,2099.322,0.0014871468026343743
0-20 km,2011,Pampo,2.885,2099.322,0.001374253211274878
0-20 km,2011,Dentao,2.777,2099.322,0.0013228080304021966
0-20 km,2011,Camurupim,1.776,2099.322,0.0008459874187952109
0-20 km,2011,Garabebeu,0.685,2099.322,0.0003262958231276574
0-20 km,2011,Pargo,0.664,2099.322,0.00031629259351352487
0-20 km,2011,Saramunete,0.492,2099.322,0.00023436137953110575
0-20 km,2011,Pirauna,0.488,2099.322,0.00023245600246174717
0-20 km,2011,Beijupira,0.478,2099.322,0.0002276925597883507
0-20 km,2011,Cangulo,0.425,2099.322,0.00020244631361934946
0-20 km,2011,Arabaiana,0.396,2099.322,0.00018863232986649975
0-20 km,2011,Garoupa,0.212,2099.322,0.00010098498467600491
0-20 km,2011,Tilapia,0.172,2099.322,8.193121398241908e-05
0-20 km,2011,Peixe Galo,0.146,2099.322,6.954626303158829e-05
0-20 km,2011,Polvo,0.126,2099.322,6.0019377684795374e-05
0-20 km,2010,Sardinha,1082.8680000000002,2445.5860000000002,0.44278467410264866
0-20 km,2010,Tainha,310.374,2445.5860000000002,0.12691191395436513
0-20 km,2010,Peixe Voador,212.153,2445.5860000000002,0.0867493516891248
0-20 km,2010,Outros,117.86999999999999,2445.5860000000002,0.04819703743806187
0-20 km,2010,Dourado,96.417,2445.5860000000002,0.03942490675036576
0-20 km,2010,Caico,88.601,2445.5860000000002,0.03622894471917978
0-20 km,2010,Serra,86.261,2445.5860000000002,0.03527211882959748
0-20 km,2010,Guaiuba,64.945,2445.5860000000002,0.02655600743543674
0-20 km,2010,Caranguejo,42.79,2445.5860000000002,0.017496828980865933
0-20 km,2010,Cururuca,32.995999999999995,2445.5860000000002,0.013492062843015944
0-20 km,2010,Cavala,31.851,2445.5860000000002,0.013023872397045123
0-20 km,2010,Cioba,25.625,2445.5860000000002,0.010478061290831725
0-20 km,2010,Bagre,23.683,2445.5860000000002,0.009683977582468986
0-20 km,2010,Carapeba,22.378,2445.5860000000002,0.009150363144048093
0-20 km,2010,Xareu,20.832,2445.5860000000002,0.00851820381699928
0-20 km,2010,Biquara,20.539,2445.5860000000002,0.008398396130825086
0-20 km,2010,Camarao,18.5,2445.5860000000002,0.00756464912703949
0-20 km,2010,Salema,18.164,2445.5860000000002,0.007427258742894341
0-20 km,2010,Agulha,15.379999999999999,2445.5860000000002,0.0062888812742631
0-20 km,2010,Garajuba,15.182,2445.5860000000002,0.006207919083606137
0-20 km,2010,Bonito,14.337,2445.5860000000002,0.005862398623479198
0-20 km,2010,Caçao,12.473,2445.5860000000002,0.005100209111435868
0-20 km,2010,Pescada,10.844999999999999,2445.5860000000002,0.004434519988256392
0-20 km,2010,Camurim,10.178999999999998,2445.5860000000002,0.004162192619682971
0-20 km,2010,Arraia,9.376000000000001,2445.5860000000002,0.0038338459575741764
0-20 km,2010,Ariaco,8.227,2445.5860000000002,0.003364019911792102
0-20 km,2010,Sirigado,7.369,2445.5860000000002,0.0030131837522785945
0-20 km,2010,Dentao,5.889999999999999,2445.5860000000002,0.0024084207220682477
0-20 km,2010,Albacora,5.447,2445.5860000000002,0.002227278042972114
0-20 km,2010,Albacorinha,3.062,2445.5860000000002,0.0012520516555132389
0-20 km,2010,Lagosta,3.037,2445.5860000000002,0.0012418291566929152
0-20 km,2010,Budiao,2.051,2445.5860000000002,0.0008386538032193511
0-20 km,2010,Pargo,1.916,2445.5860000000002,0.0007834523095896033
0-20 km,2010,Agulhao,1.591,2445.5860000000002,0.0006505598249253961
0-20 km,2010,Camurupim,1.373,2445.5860000000002,0.000561419635212174
0-20 km,2010,Arabaiana,0.344,2445.5860000000002,0.0001406615837676532
0-20 km,2010,Garoupa,0.272,2445.5860000000002,0.00011122078716512115
0-20 km,2010,Polvo,0.257,2445.5860000000002,0.00010508728787292697
0-20 km,2010,Cangulo,0.131,2445.5860000000002,5.356589381849585e-05
0-20 km,2009,Sardinha,1295.3891999999998,2845.0067999999997,0.4553202473892154
0-20 km,2009,Tainha,329.10299999999995,2845.0067999999997,0.11567740365330585
0-20 km,2009,Peixe Voador,181.05589999999998,2845.0067999999997,0.06363988303999836
0-20 km,2009,Outros,151.6596,2845.0067999999997,0.053307289107358206
0-20 km,2009,Caico,140.952,2845.0067999999997,0.04954364256704062
0-20 km,2009,Serra,84.3704,2845.0067999999997,0.029655605744070633
0-20 km,2009,Camarao,77.9882,2845.0067999999997,0.027412307063730046
0-20 km,2009,Guaiuba,73.4383,2845.0067999999997,0.02581304902329232
0-20 km,2009,Dourado,67.3656,2845.0067999999997,0.02367853742915483
0-20 km,2009,Carapeba,48.2518,2845.0067999999997,0.016960170358819533
0-20 km,2009,Cururuca,45.6348,2845.0067999999997,0.016040313154963286
0-20 km,2009,Caranguejo,42.2913,2845.0067999999997,0.014865096280261968
0-20 km,2009,Albacora,35.0216,2845.0067999999997,0.01230984755467017
0-20 km,2009,Agulha,28.231800000000003,2845.0067999999997,0.009923280323969703
0-20 km,2009,Cavala,27.9653,2845.0067999999997,0.009829607437142155
0-20 km,2009,Cioba,26.6254,2845.0067999999997,0.009358641954739793
0-20 km,2009,Bagre,25.154899999999998,2845.0067999999997,0.008841771485396801
0-20 km,2009,Budiao,21.353,2845.0067999999997,0.007505430215491929
0-20 km,2009,Pescada,19.1237,2845.0067999999997,0.0067218468511217625
0-20 km,2009,Salema,18.2593,2845.0067999999997,0.006418016294372302
0-20 km,2009,Ariaco,16.0547,2845.0067999999997,0.00564311480731786
0-20 km,2009,Garajuba,14.8178,2845.0067999999997,0.005208353104815076
0-20 km,2009,Caçao,14.177499999999998,2845.0067999999997,0.00498329213132285
0-20 km,2009,Camurim,13.8253,2845.0067999999997,0.004859496293646821
0-20 km,2009,Bonito,9.7543,2845.0067999999997,0.0034285682550916933
0-20 km,2009,Arraia,8.454600000000001,2845.0067999999997,0.0029717327916404285
0-20 km,2009,Biquara,6.7632,2845.0067999999997,0.0023772175166681506
0-20 km,2009,Xareu,4.6944,2845.0067999999997,0.0016500487801997523
0-20 km,2009,Agulhao,4.3464,2845.0067999999997,0.0015277292131604045
0-20 km,2009,Sirigado,4.0695,2845.0067999999997,0.0014304007990420268
0-20 km,2009,Albacorinha,2.8727,2845.0067999999997,0.0010097339661894657
0-20 km,2009,Dentao,2.1645,2845.0067999999997,0.0007608066174042185
0-20 km,2009,Polvo,0.9056,2845.0067999999997,0.000318312068709291
0-20 km,2009,Pargo,0.7415,2845.0067999999997,0.0002606320659760814
0-20 km,2009,Lagosta,0.7210000000000001,2845.0067999999997,0.0002534264592970394
0-20 km,2009,Camurupim,0.5146,2845.0067999999997,0.0001808783022943917
0-20 km,2009,Arabaiana,0.4999,2845.0067999999997,0.00017571135506600549
0-20 km,2009,Cangulo,0.25,2845.0067999999997,8.787325218343943e-05
0-20 km,2009,Garoupa,0.1442,2845.0067999999997,5.0685291859407864e-05
0-20 km,2009,Espada,0.0,2845.0067999999997,0.0
0-20 km,2008,Sardinha,320.52000000000004,1432.58,0.2237361962333692
0-20 km,2008,Caico,171.15,1432.58,0.11946976783146492
0-20 km,2008,Tainha,136.44,1432.58,0.09524075444303286
0-20 km,2008,Peixe Voador,118.52,1432.58,0.08273185441650728
0-20 km,2008,Budiao,102.0,1432.58,0.07120021220455403
0-20 km,2008,Camarao,70.75,1432.58,0.04938642170070782
0-20 km,2008,Outros,69.96,1432.58,0.04883496907677058
0-20 km,2008,Biquara,45.58,1432.58,0.031816722277289926
0-20 km,2008,Agulha,40.59,1432.58,0.028333496209635767
0-20 km,2008,Guaiuba,38.71,1432.58,0.027021178572924374
0-20 km,2008,Caranguejo,35.78,1432.58,0.024975917575283755
0-20 km,2008,Serra,33.550000000000004,1432.58,0.023419285484929293
0-20 km,2008,Dourado,31.92,1432.58,0.022281478172248674
0-20 km,2008,Carapeba,31.86,1432.58,0.022239595694481286
0-20 km,2008,Cururuca,31.38,1432.58,0.021904535872342208
0-20 km,2008,Cioba,19.08,1432.58,0.01331862793002834
0-20 km,2008,Ariaco,15.16,1432.58,0.010582306049225873
0-20 km,2008,Cavala,15.08,1432.58,0.010526462745536027
0-20 km,2008,Bagre,13.95,1432.58,0.009737676080916947
0-20 km,2008,Salema,11.86,1432.58,0.008278769772019712
0-20 km,2008,Camurim,10.35,1432.58,0.007224727414873864
0-20 km,2008,Pescada,8.4,1432.58,0.0058635468874338615
0-20 km,2008,Caçao,8.27,1432.58,0.005772801518937861
0-20 km,2008,Xareu,8.18,1432.58,0.005709977802286784
0-20 km,2008,Garajuba,7.97,1432.58,0.005563389130100937
0-20 km,2008,Albacora,7.139999999999999,1432.58,0.004984014854318781
0-20 km,2008,Arraia,5.67,1432.58,0.003957894149017856
0-20 km,2008,Bonito,5.3100000000000005,1432.58,0.003706599282413548
0-20 km,2008,Lagosta,4.59,1432.58,0.003204009549204931
0-20 km,2008,Sirigado,3.68,1432.58,0.0025687919697329298
0-20 km,2008,Polvo,3.22,1432.58,0.0022476929735163135
0-20 km,2008,Arabaiana,1.6099999999999999,1432.58,0.0011238464867581565
0-20 km,2008,Camurupim,1.58,1432.58,0.0011029052478744644
0-20 km,2008,Dentao,1.18,1432.58,0.0008236887294252328
0-20 km,2008,Agulhao,0.89,1432.58,0.0006212567535495401
0-20 km,2008,Garoupa,0.44999999999999996,1432.58,0.0003141185832553854
0-20 km,2008,Pargo,0.25,1432.58,0.00017451032403076967
0-20 km,2007,Sardinha,144.76,421.61,0.34335048978914157
0-20 km,2007,Tainha,65.15,421.61,0.15452669528711369
0-20 km,2007,Peixe Voador,24.18,421.61,0.05735158084485662
0-20 km,2007,Caico,19.53,421.61,0.046322430682384196
0-20 km,2007,Serra,17.97,421.61,0.04262232869239344
0-20 km,2007,Outros,17.04,421.61,0.04041649865989896
0-20 km,2007,Caranguejo,15.83,421.61,0.03754654775740613
0-20 km,2007,Cururuca,13.89,421.61,0.03294513887241764
0-20 km,2007,Agulha,11.98,421.61,0.028414885794928964
0-20 km,2007,Guaiuba,10.75,421.61,0.025497497687436255
0-20 km,2007,Carapeba,9.06,421.61,0.02148905386494628
0-20 km,2007,Bagre,8.53,421.61,0.020231967932449416
0-20 km,2007,Dourado,7.819999999999999,421.61,0.01854794715495363
0-20 km,2007,Ariaco,7.08,421.61,0.016792770569958017
0-20 km,2007,Cavala,6.01,421.61,0.014254880102464363
0-20 km,2007,Pescada,5.08,421.61,0.012049050069969877
0-20 km,2007,Arraia,5.0,421.61,0.011859301249970351
0-20 km,2007,Garajuba,4.21,421.61,0.009985531652475036
0-20 km,2007,Caçao,3.51,421.61,0.008325229477479186
0-20 km,2007,Cioba,3.38,421.61,0.008016887644979957
0-20 km,2007,Camurim,3.1999999999999997,421.61,0.007589952799981025
0-20 km,2007,Camarao,2.95,421.61,0.006996987737482508
0-20 km,2007,Biquara,2.81,421.61,0.006664927302483337
0-20 km,2007,Bonito,2.55,421.61,0.006048243637484879
0-20 km,2007,Albacora,2.1799999999999997,421.61,0.0051706553449870725
0-20 km,2007,Pargo,1.73,421.61,0.004103318232489742
0-20 km,2007,Dentao,1.3599999999999999,421.61,0.003225729939991935
0-20 km,2007,Sirigado,1.34,421.61,0.0031782927349920543
0-20 km,2007,Xareu,0.74,421.61,0.001755176584995612
0-20 km,2007,Arabaiana,0.6,421.61,0.001423116149996442
0-20 km,2007,Agulhao,0.53,421.61,0.0012570859324968573
0-20 km,2007,Salema,0.45,421.61,0.0010673371124973316
0-20 km,2007,Camurupim,0.3,421.61,0.000711558074998221
0-20 km,2007,Polvo,0.05,421.61,0.00011859301249970352
0-20 km,2007,Lagosta,0.04,421.61,9.487440999976282e-05
0-20 km,2007,Garoupa,0.02,421.61,4.743720499988141e-05
0-20 km,2006,Sardinha,71.86999999999999,265.59999999999997,0.27059487951807226
0-20 km,2006,Tainha,38.34,265.59999999999997,0.14435240963855425
0-20 km,2006,Outros,23.58,265.59999999999997,0.08878012048192771
0-20 km,2006,Caico,13.14,265.59999999999997,0.04947289156626507
0-20 km,2006,Guaiuba,11.02,265.59999999999997,0.04149096385542169
0-20 km,2006,Agulha,10.809999999999999,265.59999999999997,0.04070030120481928
0-20 km,2006,Peixe Voador,9.33,265.59999999999997,0.035128012048192776
0-20 km,2006,Serra,9.290000000000001,265.59999999999997,0.034977409638554224
0-20 km,2006,Dourado,8.81,265.59999999999997,0.033170180722891573
0-20 km,2006,Cururuca,8.57,265.59999999999997,0.03226656626506025
0-20 km,2006,Caranguejo,8.1,265.59999999999997,0.03049698795180723
0-20 km,2006,Cavala,7.96,265.59999999999997,0.02996987951807229
0-20 km,2006,Pescada,5.109999999999999,265.59999999999997,0.019239457831325302
0-20 km,2006,Bagre,4.93,265.59999999999997,0.018561746987951808
