metric,group,year_c,year,pred,ci_lo,ci_hi
shannon_h,inside,0.010101010101010388,2014.010101010101,2.372459543685557,2.1241537556044556,2.6207653317666577
shannon_h,inside,0.2424242424242422,2014.2424242424242,2.365412225041671,2.116697360780131,2.6141270893032114
shannon_h,inside,0.47474747474747403,2014.4747474747476,2.3580246099669235,2.1088924217255838,2.6071567982082637
shannon_h,inside,0.7070707070707076,2014.7070707070707,2.3503307175192956,2.100790210332001,2.59987122470659
shannon_h,inside,0.9393939393939394,2014.939393939394,2.342364566756768,2.0924426872801942,2.592286446233342
shannon_h,inside,1.1717171717171713,2015.171717171717,2.334160176737322,2.0839020288405545,2.5844183246340893
shannon_h,inside,1.404040404040403,2015.4040404040404,2.325751566518938,2.07522011557974,2.576283017458136
shannon_h,inside,1.6363636363636367,2015.6363636363637,2.317172755159597,2.066447981700426,2.5678975286187673
shannon_h,inside,1.8686868686868685,2015.8686868686868,2.30845776171728,2.0576352214644285,2.5592803019701313
shannon_h,inside,2.1010101010101003,2016.1010101010102,2.299640605249968,2.0488293467927767,2.5504518637071594
shannon_h,inside,2.333333333333334,2016.3333333333333,2.2907553048156415,2.040075087833371,2.541435521797912
shannon_h,inside,2.5656565656565657,2016.5656565656566,2.28183084562623,2.0314053915209396,2.532256299731521
shannon_h,inside,2.7979797979797976,2016.79797979798,2.2728760775094554,2.0228159087186772,2.5229362463002336
shannon_h,inside,3.030303030303031,2017.030303030303,2.2638948164469865,2.014289403359745,2.5135002295342286
shannon_h,inside,3.262626262626263,2017.2626262626263,2.2548908784204937,2.005804220086565,2.5039775367544226
shannon_h,inside,3.494949494949495,2017.4949494949494,2.2458680794116463,1.9973345555804283,2.494401603242864
shannon_h,inside,3.7272727272727266,2017.7272727272727,2.2368302354021137,1.9888507324421274,2.4848097383621006
shannon_h,inside,3.9595959595959584,2017.9595959595958,2.227781162373566,1.980319493477725,2.4752428312694073
shannon_h,inside,4.19191919191919,2018.1919191919192,2.218724676307673,1.9717043346756054,2.465745017939741
shannon_h,inside,4.424242424242426,2018.4242424242425,2.2096645931861034,1.9629658947305855,2.456363291641622
shannon_h,inside,4.6565656565656575,2018.6565656565656,2.2006047289905286,1.9540624172923948,2.4471470406886624
shannon_h,inside,4.888888888888889,2018.888888888889,2.191548899702617,1.9449502987812435,2.438147500623991
shannon_h,inside,5.121212121212121,2019.121212121212,2.182500921304039,1.935584729283237,2.4294171133248406
shannon_h,inside,5.353535353535353,2019.3535353535353,2.173464609776463,1.9259204265648933,2.4210087929880335
shannon_h,inside,5.585858585858585,2019.5858585858587,2.16444378110156,1.915912453811013,2.412975108392107
shannon_h,inside,5.818181818181817,2019.8181818181818,2.155442251261,1.9055171009252543,2.4053674015967452
shannon_h,inside,6.050505050505052,2020.050505050505,2.1464638362364505,1.8946927982693709,2.39823487420353
shannon_h,inside,6.282828282828284,2020.2828282828282,2.1375123520095833,1.883401022113052,2.391623681906115
shannon_h,inside,6.515151515151516,2020.5151515151515,2.1285916145620676,1.8716071445758338,2.385576084548301
shannon_h,inside,6.747474747474747,2020.7474747474748,2.1197054398755726,1.859281179046891,2.3801297007042543
shannon_h,inside,6.979797979797979,2020.979797979798,2.110857643931768,1.8463983759459612,2.3753169119175754
shannon_h,inside,7.212121212121211,2021.2121212121212,2.1020520427123244,1.832939633260296,2.3711644521643525
shannon_h,inside,7.444444444444443,2021.4444444444443,2.09329245219891,1.8188917004813312,2.3676932039164886
