local,year,gear_cod,gear_type,gear_group,gear_production_ton
MACAU,2015,LCL,linha e covo lagosta,mixed,0.0
MACAU,2015,LCP,linha e covo peixe,mixed,0.0
MACAU,2015,LES,linha e espinhel,mixed,0.0
MACAU,2015,LIJ,linha e jereré,mixed,113.6
MACAU,2015,LIN,linha,passive,60.1
MACAU,2015,LRE,linha e rede de espera,mixed,99.7
MACAU,2015,MEL,mergulho livre,active,0.0
MACAU,2015,PUC,puçá,active,3.0
MACAU,2015,RAG,rede agulha,passive,32.2
MACAU,2015,RCA,rede caçoeira,passive,12.4
MACAU,2015,RES,rede de espera,passive,151.6
MACAU,2015,RTP,rede de tapagem,passive,0.0
MACAU,2015,SRD,sardinheira,passive,148.7
MACAU,2015,TNR,traineira,active,92.0
MACAU,2015,TRF,tarrafa,active,3.0
MACAU,2015,TRM,tremalho,passive,15.9
MACAU,2016,APA,arrasto de praia,active,0.2
MACAU,2016,APO,arrasto de porta,active,0.0
MACAU,2016,CMN,coleta manual,active,38.5
MACAU,2016,CMP,compressor,active,0.1
MACAU,2016,COQ,coqueiro,active,0.0
MACAU,2016,CPL,covo peixe e lagosta,passive,0.0
MACAU,2016,CUR,curral,passive,12.4
MACAU,2016,CVL,covo lagosta,passive,0.5
MACAU,2016,CVP,covo peixe,passive,0.0
MACAU,2016,JER,jereré,active,0.2
MACAU,2016,LCL,linha e covo lagosta,mixed,0.0
MACAU,2016,LCP,linha e covo peixe,mixed,0.0
MACAU,2016,LES,linha e espinhel,mixed,0.0
MACAU,2016,LIJ,linha e jereré,mixed,408.2
MACAU,2016,LIN,linha,passive,88.6
MACAU,2016,LML,linha e mergulho livre,mixed,0.0
MACAU,2016,LRE,linha e rede de espera,mixed,109.1
MACAU,2016,MEL,mergulho livre,active,0.0
MACAU,2016,PUC,puçá,active,6.0
MACAU,2016,RAG,rede agulha,passive,52.1
MACAU,2016,RCA,rede caçoeira,passive,22.7
MACAU,2016,RES,rede de espera,passive,349.9
MACAU,2016,RTP,rede de tapagem,passive,2.2
MACAU,2016,SRD,sardinheira,passive,129.5
MACAU,2016,TNR,traineira,active,205.5
MACAU,2016,TRF,tarrafa,active,6.4
MACAU,2016,TRM,tremalho,passive,34.5
MACAU,2017,APA,arrasto de praia,active,0.0
MACAU,2017,APO,arrasto de porta,active,0.0
MACAU,2017,CMN,coleta manual,active,33.3
MACAU,2017,CMP,compressor,active,0.1
MACAU,2017,COQ,coqueiro,active,0.0
MACAU,2017,CPL,covo peixe e lagosta,passive,0.0
MACAU,2017,CUR,curral,passive,6.4
MACAU,2017,CVL,covo lagosta,passive,0.5
MACAU,2017,CVP,covo peixe,passive,0.0
MACAU,2017,JER,jereré,active,0.3
MACAU,2017,LCL,linha e covo lagosta,mixed,0.0
MACAU,2017,LCP,linha e covo peixe,mixed,0.0
MACAU,2017,LES,linha e espinhel,mixed,0.0
MACAU,2017,LIJ,linha e jereré,mixed,468.3
MACAU,2017,LIN,linha,passive,72.9
MACAU,2017,LML,linha e mergulho livre,mixed,0.0
MACAU,2017,LRE,linha e rede de espera,mixed,123.4
MACAU,2017,MEL,mergulho livre,active,0.0
MACAU,2017,PUC,puçá,active,5.7
MACAU,2017,RAG,rede agulha,passive,50.6
MACAU,2017,RCA,rede caçoeira,passive,21.9
MACAU,2017,RES,rede de espera,passive,351.9
MACAU,2017,RTP,rede de tapagem,passive,1.1
MACAU,2017,SRD,sardinheira,passive,163.1
MACAU,2017,TNR,traineira,active,182.7
MACAU,2017,TRF,tarrafa,active,7.7
MACAU,2017,TRM,tremalho,passive,41.9
MACAU,2018,APA,arrasto de praia,active,0.0
MACAU,2018,APO,arrasto de porta,active,0.0
MACAU,2018,CMN,coleta manual,active,126.8
MACAU,2018,CMP,compressor,active,0.0
MACAU,2018,COQ,coqueiro,active,27.4
MACAU,2018,CPL,covo peixe e lagosta,passive,0.0
MACAU,2018,CUR,curral,passive,0.8
MACAU,2018,CVL,covo lagosta,passive,0.0
MACAU,2018,CVP,covo peixe,passive,0.0
MACAU,2018,JER,jereré,active,0.3
MACAU,2018,LES,linha e espinhel,mixed,0.0
MACAU,2018,LIJ,linha e jereré,mixed,1.8
MACAU,2018,LIN,linha,passive,43.4
MACAU,2018,LRE,linha e rede de espera,mixed,106.8
MACAU,2018,MEL,mergulho livre,active,0.0
MACAU,2018,PUC,puçá,active,3.0
MACAU,2018,RAG,rede agulha,passive,6.8
MACAU,2018,RCA,rede caçoeira,passive,3.4
MACAU,2018,RES,rede de espera,passive,124.3
MACAU,2018,RTP,rede de tapagem,passive,0.2
MACAU,2018,SRD,sardinheira,passive,48.4
MACAU,2018,TNR,traineira,active,80.0
MACAU,2018,TRF,tarrafa,active,1.4
MACAU,2018,TRM,tremalho,passive,20.5
MACAU,2019,APA,arrasto de praia,active,0.0
MACAU,2019,APO,arrasto de porta,active,0.0
MACAU,2019,CMN,coleta manual,active,528.4
MACAU,2019,CMP,compressor,active,0.1
MACAU,2019,COQ,coqueiro,active,1.3
MACAU,2019,CPL,covo peixe e lagosta,passive,0.0
MACAU,2019,CUR,curral,passive,6.4
MACAU,2019,CVL,covo lagosta,passive,0.0
MACAU,2019,CVP,covo peixe,passive,0.0
MACAU,2019,JER,jereré,active,0.0
MACAU,2019,LCL,linha e covo lagosta,mixed,0.0
MACAU,2019,LCP,linha e covo peixe,mixed,0.0
MACAU,2019,LES,linha e espinhel,mixed,0.0
MACAU,2019,LIJ,linha e jereré,mixed,201.1
MACAU,2019,LIN,linha,passive,69.7
MACAU,2019,LML,linha e mergulho livre,mixed,0.0
MACAU,2019,LRE,linha e rede de espera,mixed,123.0
MACAU,2019,MEL,mergulho livre,active,0.2
MACAU,2019,PUC,puçá,active,7.5
MACAU,2019,RAG,rede agulha,passive,23.3
MACAU,2019,RCA,rede caçoeira,passive,3.1
MACAU,2019,RES,rede de espera,passive,279.3
MACAU,2019,RTP,rede de tapagem,passive,1.2
MACAU,2019,SRD,sardinheira,passive,163.6
MACAU,2019,TNR,traineira,active,178.6
MACAU,2019,TRF,tarrafa,active,6.2
MACAU,2019,TRM,tremalho,passive,51.1
MACAU,2020,APA,arrasto de praia,active,0.0
MACAU,2020,APO,arrasto de porta,active,0.0
MACAU,2020,CMN,coleta manual,active,443.2
MACAU,2020,CMP,compressor,active,0.3
MACAU,2020,COQ,coqueiro,active,0.0
MACAU,2020,CPL,covo peixe e lagosta,passive,0.0
MACAU,2020,CUR,curral,passive,4.4
MACAU,2020,CVL,covo lagosta,passive,0.0
MACAU,2020,CVP,covo peixe,passive,0.0
MACAU,2020,JER,jereré,active,0.0
MACAU,2020,LCL,linha e covo lagosta,mixed,0.0
MACAU,2020,LCP,linha e covo peixe,mixed,0.0
MACAU,2020,LES,linha e espinhel,mixed,0.0
MACAU,2020,LIJ,linha e jereré,mixed,218.4
MACAU,2020,LIN,linha,passive,83.8
MACAU,2020,LML,linha e mergulho livre,mixed,0.0
MACAU,2020,LRE,linha e rede de espera,mixed,94.3
MACAU,2020,MEL,mergulho livre,active,0.0
MACAU,2020,PUC,puçá,active,6.4
MACAU,2020,RAG,rede agulha,passive,22.5
MACAU,2020,RCA,rede caçoeira,passive,0.0
MACAU,2020,RES,rede de espera,passive,187.6
MACAU,2020,RTP,rede de tapagem,passive,2.4
MACAU,2020,SRD,sardinheira,passive,87.8
MACAU,2020,TNR,traineira,active,179.3
MACAU,2020,TRF,tarrafa,active,4.6
MACAU,2020,TRM,tremalho,passive,35.7
MACAU,2021,APA,arrasto de praia,active,0.0
MACAU,2021,APO,arrasto de porta,active,0.0
MACAU,2021,CMN,coleta manual,active,284.4
MACAU,2021,CMP,compressor,active,0.0
MACAU,2021,COQ,coqueiro,active,14.4
MACAU,2021,CPL,covo peixe e lagosta,passive,0.0
MACAU,2021,CUR,curral,passive,3.4
MACAU,2021,CVL,covo lagosta,passive,0.0
MACAU,2021,CVP,covo peixe,passive,0.0
MACAU,2021,JER,jereré,active,0.0
MACAU,2021,LCL,linha e covo lagosta,mixed,0.0
MACAU,2021,LCP,linha e covo peixe,mixed,0.0
MACAU,2021,LES,linha e espinhel,mixed,0.0
MACAU,2021,LIJ,linha e jereré,mixed,224.4
MACAU,2021,LIN,linha,passive,161.0
MACAU,2021,LML,linha e mergulho livre,mixed,0.0
MACAU,2021,LRE,linha e rede de espera,mixed,90.9
MACAU,2021,MEL,mergulho livre,active,0.1
MACAU,2021,PUC,puçá,active,5.4
MACAU,2021,RAG,rede agulha,passive,53.6
MACAU,2021,RCA,rede caçoeira,passive,0.0
MACAU,2021,RES,rede de espera,passive,167.9
MACAU,2021,RTP,rede de tapagem,passive,1.1
MACAU,2021,SRD,sardinheira,passive,80.0
MACAU,2021,TNR,traineira,active,185.4
MACAU,2021,TRF,tarrafa,active,11.2
MACAU,2021,TRM,tremalho,passive,25.4
MACAU,2022,APO,arrasto de porta,active,0.0
MACAU,2022,CMN,coleta manual,active,333.9
MACAU,2022,CMP,compressor,active,0.0
MACAU,2022,COQ,coqueiro,active,1.1
MACAU,2022,CPL,covo peixe e lagosta,passive,2.3
MACAU,2022,CUR,curral,passive,2.4
MACAU,2022,CVL,covo lagosta,passive,0.0
MACAU,2022,CVP,covo peixe,passive,0.0
MACAU,2022,LES,linha e espinhel,mixed,0.0
MACAU,2022,LIJ,linha e jereré,mixed,171.1
MACAU,2022,LIN,linha,passive,156.7
MACAU,2022,LML,linha e mergulho livre,mixed,0.0
MACAU,2022,LRE,linha e rede de espera,mixed,99.4
MACAU,2022,MEL,mergulho livre,active,0.1
MACAU,2022,PUC,puçá,active,5.5
MACAU,2022,RAG,rede agulha,passive,48.0
MACAU,2022,RCA,rede caçoeira,passive,0.0
MACAU,2022,RES,rede de espera,passive,231.8
MACAU,2022,RTP,rede de tapagem,passive,0.8
MACAU,2022,SRD,sardinheira,passive,71.3
MACAU,2022,TNR,traineira,active,200.1
MACAU,2022,TRF,tarrafa,active,6.3
MACAU,2022,TRM,tremalho,passive,27.5
MACAU,2023,APO,arrasto de porta,active,0.0
MACAU,2023,CMN,coleta manual,active,418.4
MACAU,2023,CMP,compressor,active,0.0
MACAU,2023,COQ,coqueiro,active,0.0
MACAU,2023,CPL,covo peixe e lagosta,passive,4.7
MACAU,2023,CUR,curral,passive,2.9
MACAU,2023,CVL,covo lagosta,passive,0.0
MACAU,2023,CVP,covo peixe,passive,0.0
MACAU,2023,JER,jereré,active,0.0
MACAU,2023,LES,linha e espinhel,mixed,0.2
MACAU,2023,LIJ,linha e jereré,mixed,140.7
MACAU,2023,LIN,linha,passive,92.1
MACAU,2023,LML,linha e mergulho livre,mixed,0.0
MACAU,2023,LRE,linha e rede de espera,mixed,101.8
MACAU,2023,MEL,mergulho livre,active,0.5
MACAU,2023,PUC,puçá,active,4.5
MACAU,2023,RAG,rede agulha,passive,22.4
MACAU,2023,RCA,rede caçoeira,passive,0.0
MACAU,2023,RES,rede de espera,passive,235.5
MACAU,2023,RTP,rede de tapagem,passive,0.7
MACAU,2023,SRD,sardinheira,passive,94.7
MACAU,2023,TNR,traineira,active,199.4
MACAU,2023,TRF,tarrafa,active,6.0
MACAU,2023,TRM,tremalho,passive,36.5
MACAU,2024,APO,arrasto de porta,active,0.0
MACAU,2024,CMN,coleta manual,active,193.4
MACAU,2024,CMP,compressor,active,0.0
MACAU,2024,COQ,palha de coqueiro,passive,0.0
MACAU,2024,CUR,curral,passive,2.9
MACAU,2024,CVL,covo lagosta,passive,0.0
MACAU,2024,CVP,covo peixe,passive,1.3
MACAU,2024,ESP,espinhel,passive,8.4
MACAU,2024,LES,linha e espinhel,mixed,0.0
MACAU,2024,LIJ,linha e jereré,mixed,67.4
MACAU,2024,LIN,linha,passive,157.5
MACAU,2024,LML,linha e mergulho livre,mixed,0.6
MACAU,2024,LRE,linha e rede de espera,mixed,37.3
MACAU,2024,MEL,mergulho livre,active,2.3
MACAU,2024,PUC,puçá,active,2.6
MACAU,2024,RAG,rede agulha,passive,18.7
MACAU,2024,REC,rede caçoeira,passive,0.0
MACAU,2024,RES,rede de espera,passive,404.9
MACAU,2024,RTP,rede de tapagem,passive,0.8
MACAU,2024,SRD,sardinheira,passive,79.5
MACAU,2024,TRF,tarrafa,active,4.5
MACAU,2024,TRM,tremalho,passive,15.0
PORTO DO MANGUE,2001,APO,arrasto de porta,active,4.57
PORTO DO MANGUE,2001,CCM,coleta de camarão,active,3.02
PORTO DO MANGUE,2001,CPL,covo peixe e lagosta,passive,16.15
PORTO DO MANGUE,2001,CVL,covo lagosta,passive,6.52
PORTO DO MANGUE,2001,LCL,linha e covo lagosta,mixed,5.09
PORTO DO MANGUE,2001,LIN,linha,passive,34.23
PORTO DO MANGUE,2001,RAG,rede agulha,passive,2.42
PORTO DO MANGUE,2001,RES,rede de espera,passive,18.54
PORTO DO MANGUE,2001,TRF,tarrafa,active,6.07
PORTO DO MANGUE,2002,APO,arrasto de porta,active,7.33
PORTO DO MANGUE,2002,CCM,coleta de camarão,active,3.86
PORTO DO MANGUE,2002,CPL,covo peixe e lagosta,passive,3.52
PORTO DO MANGUE,2002,CVL,covo lagosta,passive,5.88
PORTO DO MANGUE,2002,LIN,linha,passive,26.64
PORTO DO MANGUE,2002,RES,rede de espera,passive,12.2
PORTO DO MANGUE,2002,TRF,tarrafa,active,6.41
PORTO DO MANGUE,2003,APO,arrasto de porta,active,2.17
PORTO DO MANGUE,2003,CCM,coleta de camarão,active,2.34
PORTO DO MANGUE,2003,CPL,covo peixe e lagosta,passive,3.21
PORTO DO MANGUE,2003,CVL,covo lagosta,passive,5.5
PORTO DO MANGUE,2003,CVP,covo peixe,passive,17.3
PORTO DO MANGUE,2003,LIN,linha,passive,6.99
PORTO DO MANGUE,2003,RES,rede de espera,passive,5.32
PORTO DO MANGUE,2003,TRF,tarrafa,active,3.25
PORTO DO MANGUE,2004,APO,arrasto de porta,active,22.57
PORTO DO MANGUE,2004,CPL,covo peixe e lagosta,passive,9.27
PORTO DO MANGUE,2004,CVL,covo lagosta,passive,5.33
PORTO DO MANGUE,2004,CVP,covo peixe,passive,0.57
PORTO DO MANGUE,2004,LCL,linha e covo lagosta,mixed,1.74
PORTO DO MANGUE,2004,LIN,linha,passive,12.54
PORTO DO MANGUE,2004,RES,rede de espera,passive,15.48
PORTO DO MANGUE,2004,TRF,tarrafa,active,2.35
PORTO DO MANGUE,2005,APO,arrasto de porta,active,5.35
PORTO DO MANGUE,2005,CCM,coleta de camarão,active,2.15
PORTO DO MANGUE,2005,CMN,coleta manual,active,3.56
PORTO DO MANGUE,2005,CPL,covo peixe e lagosta,passive,15.63
PORTO DO MANGUE,2005,CVL,covo lagosta,passive,3.08
PORTO DO MANGUE,2005,LCL,linha e covo lagosta,mixed,3.12
PORTO DO MANGUE,2005,LIN,linha,passive,39.09
PORTO DO MANGUE,2005,RAG,rede agulha,passive,0.21
PORTO DO MANGUE,2005,RES,rede de espera,passive,35.28
PORTO DO MANGUE,2005,SRD,sardinheira,passive,27.4
PORTO DO MANGUE,2005,TRF,tarrafa,active,4.79
PORTO DO MANGUE,2006,APO,arrasto de porta,active,9.58
PORTO DO MANGUE,2006,CCM,coleta de camarão,active,6.7
PORTO DO MANGUE,2006,CPL,covo peixe e lagosta,passive,4.02
PORTO DO MANGUE,2006,CVL,covo lagosta,passive,1.72
PORTO DO MANGUE,2006,LCL,linha e covo lagosta,mixed,0.53
PORTO DO MANGUE,2006,LIN,linha,passive,27.53
PORTO DO MANGUE,2006,RES,rede de espera,passive,32.33
PORTO DO MANGUE,2006,TRF,tarrafa,active,2.75
PORTO DO MANGUE,2007,APO,arrasto de porta,active,0.31
PORTO DO MANGUE,2007,CCM,coleta de camarão,active,2.17
PORTO DO MANGUE,2007,CPL,covo peixe e lagosta,passive,5.81
PORTO DO MANGUE,2007,CVL,covo lagosta,passive,0.5800000000000001
PORTO DO MANGUE,2007,LCL,linha e covo lagosta,mixed,1.51
PORTO DO MANGUE,2007,LIN,linha,passive,19.78
PORTO DO MANGUE,2007,MEL,mergulho livre,active,0.35
PORTO DO MANGUE,2007,RES,rede de espera,passive,12.43
PORTO DO MANGUE,2007,TRF,tarrafa,active,1.89
PORTO DO MANGUE,2008,APA,arrasto de praia,active,19.7
PORTO DO MANGUE,2008,APO,arrasto de porta,active,146.03
PORTO DO MANGUE,2008,CCM,coleta de camarão,active,22.53
PORTO DO MANGUE,2008,CPL,covo peixe e lagosta,passive,6.34
PORTO DO MANGUE,2008,CVL,covo lagosta,passive,5.6
PORTO DO MANGUE,2008,LCL,linha e covo lagosta,mixed,2.46
PORTO DO MANGUE,2008,LIN,linha,passive,50.4
PORTO DO MANGUE,2008,MEL,mergulho livre,active,20.2
PORTO DO MANGUE,2008,RES,rede de espera,passive,57.66
PORTO DO MANGUE,2008,TRF,tarrafa,active,20.58
PORTO DO MANGUE,2009,APA,arrasto de praia,active,13.8723
PORTO DO MANGUE,2009,APO,arrasto de porta,active,171.5083
PORTO DO MANGUE,2009,CMN,coleta manual,active,0.0
PORTO DO MANGUE,2009,CMP,compressor,active,12.213
PORTO DO MANGUE,2009,CUR,curral,passive,0.0
PORTO DO MANGUE,2009,CVL,covo lagosta,passive,0.0
PORTO DO MANGUE,2009,CVP,covo peixe,passive,0.0
PORTO DO MANGUE,2009,ESP,espinhel,passive,0.0
PORTO DO MANGUE,2009,LCP,linha e covo peixe,mixed,0.0
PORTO DO MANGUE,2009,LIJ,linha e jereré,passive,0.0
PORTO DO MANGUE,2009,LIN,linha,passive,75.8251
PORTO DO MANGUE,2009,MEL,mergulho livre,active,21.067
PORTO DO MANGUE,2009,PUC,puçá/mangote,active,34.71
PORTO DO MANGUE,2009,RAG,rede agulha,passive,0.0
PORTO DO MANGUE,2009,RCA,rede caçoeira,passive,13.1115
PORTO DO MANGUE,2009,RES,rede de espera,passive,70.0022
PORTO DO MANGUE,2009,RTP,rede de tapagem,passive,0.0
PORTO DO MANGUE,2009,SRD,sardinheira,active,0.0
PORTO DO MANGUE,2009,TNR,tainheira,active,115.7184
PORTO DO MANGUE,2009,TRF,tarrafa,active,42.7153
PORTO DO MANGUE,2009,TRM,tresmalho,passive,0.0
PORTO DO MANGUE,2010,APA,arrasto de praia,active,43.751
PORTO DO MANGUE,2010,APO,arrasto de porta,active,40.44
PORTO DO MANGUE,2010,CMN,coleta manual,active,0.6
PORTO DO MANGUE,2010,CMP,compressor,active,25.46
PORTO DO MANGUE,2010,CUR,curral,passive,0.0
PORTO DO MANGUE,2010,CVL,covo lagosta,passive,0.0
PORTO DO MANGUE,2010,CVP,covo peixe,passive,13.703
PORTO DO MANGUE,2010,ESP,espinhel,passive,0.0
PORTO DO MANGUE,2010,LCP,linha e covo peixe,passive,0.0
PORTO DO MANGUE,2010,LES,linha e espinhel,passive,0.0
PORTO DO MANGUE,2010,LIJ,linha e jereré,passive,0.0
PORTO DO MANGUE,2010,LIN,linha,passive,80.048
PORTO DO MANGUE,2010,LRE,linha e rede de espera,passive,0.0
PORTO DO MANGUE,2010,MEL,mergulho livre,active,10.252
PORTO DO MANGUE,2010,PUC,puçá,active,0.0
PORTO DO MANGUE,2010,RAG,rede de agulha,passive,0.123
PORTO DO MANGUE,2010,RCA,rede caçoeira,passive,4.128
PORTO DO MANGUE,2010,RES,rede de espera,passive,96.703
PORTO DO MANGUE,2010,RTP,rede de tapagem,passive,0.0
PORTO DO MANGUE,2010,SRD,sardinheira,active,42.181
PORTO DO MANGUE,2010,TNR,tainheira,active,70.329
PORTO DO MANGUE,2010,TRF,tarrafa,active,24.623
PORTO DO MANGUE,2010,TRM,tresmalho,passive,0.0
PORTO DO MANGUE,2011,APA,arrasto de praia,active,0.57
PORTO DO MANGUE,2011,APO,arrasto de porta,active,121.251
PORTO DO MANGUE,2011,CMN,coleta manual,active,31.86
PORTO DO MANGUE,2011,CMP,compressor,active,60.507
PORTO DO MANGUE,2011,CVL,covo lagosta,passive,0.003
PORTO DO MANGUE,2011,CVP,covo peixe,passive,9.58
PORTO DO MANGUE,2011,JER,jereré,active,0.265
PORTO DO MANGUE,2011,LCP,linha e covo peixe,mixed,0.621
PORTO DO MANGUE,2011,LIN,linha,passive,78.08699999999999
PORTO DO MANGUE,2011,LML,linha e mergulho livre,mixed,2.92
PORTO DO MANGUE,2011,LRE,linha e rede de espera,mixed,0.797
PORTO DO MANGUE,2011,MEL,mergulho livre,active,13.2
PORTO DO MANGUE,2011,PUC,puçá,active,0.853
PORTO DO MANGUE,2011,RAG,rede agulha,passive,0.319
PORTO DO MANGUE,2011,RCA,rede caçoeira,passive,1.248
PORTO DO MANGUE,2011,RES,rede de espera,passive,77.92
PORTO DO MANGUE,2011,SRD,sardinheira,passive,0.63
PORTO DO MANGUE,2011,TNR,traineira,active,110.696
PORTO DO MANGUE,2011,TRF,tarrafa,active,27.622
PORTO DO MANGUE,2011,TRM,tremalho,passive,40.273
PORTO DO MANGUE,2012,APA,arrasto de praia,active,14.3
PORTO DO MANGUE,2012,APO,arrasto de porta,active,13.2
PORTO DO MANGUE,2012,CMN,coleta manual,active,21.5
PORTO DO MANGUE,2012,CMP,compressor,active,28.9
PORTO DO MANGUE,2012,CPL,covo peixe e lagosta,passive,0.0
PORTO DO MANGUE,2012,CUR,curral,passive,0.0
PORTO DO MANGUE,2012,CVL,covo lagosta,passive,0.0
PORTO DO MANGUE,2012,CVP,covo peixe,passive,24.9
PORTO DO MANGUE,2012,JER,jereré,active,1.0
PORTO DO MANGUE,2012,LCL,linha e covo lagosta,mixed,0.0
PORTO DO MANGUE,2012,LCP,linha e covo peixe,mixed,1.5
PORTO DO MANGUE,2012,LES,linha e espinhel,mixed,0.0
PORTO DO MANGUE,2012,LIJ,linha e jereré,mixed,0.0
PORTO DO MANGUE,2012,LIN,linha,passive,51.6
PORTO DO MANGUE,2012,LML,linha e mergulho livre,mixed,2.6
PORTO DO MANGUE,2012,LRE,linha e rede de espera,mixed,0.5
PORTO DO MANGUE,2012,MEL,mergulho livre,active,11.7
PORTO DO MANGUE,2012,PUC,puçá,active,1.8
PORTO DO MANGUE,2012,RAG,rede agulha,passive,0.2
PORTO DO MANGUE,2012,RCA,rede caçoeira,passive,2.0
PORTO DO MANGUE,2012,RES,rede de espera,passive,167.7
PORTO DO MANGUE,2012,RTP,rede de tapagem,passive,0.0
PORTO DO MANGUE,2012,SRD,sardinheira,passive,0.6
PORTO DO MANGUE,2012,TNR,traineira,active,125.4
PORTO DO MANGUE,2012,TRF,tarrafa,active,50.7
PORTO DO MANGUE,2012,TRM,tremalho,passive,39.1
PORTO DO MANGUE,2013,APA,arrasto de praia,active,8.6
PORTO DO MANGUE,2013,APO,arrasto de porta,active,11.7
PORTO DO MANGUE,2013,CMN,coleta manual,active,96.4
PORTO DO MANGUE,2013,CMP,compressor,active,20.2
PORTO DO MANGUE,2013,CPL,covo peixe e lagosta,passive,0.0
PORTO DO MANGUE,2013,CUR,curral,passive,0.0
PORTO DO MANGUE,2013,CVL,covo lagosta,passive,0.0
PORTO DO MANGUE,2013,CVP,covo peixe,passive,60.3
PORTO DO MANGUE,2013,ESP,espinhel,passive,0.7
PORTO DO MANGUE,2013,JER,jereré,active,1.3
PORTO DO MANGUE,2013,LCL,linha e covo lagosta,passive,0.0
PORTO DO MANGUE,2013,LCP,linha e covo peixe,passive,0.9
PORTO DO MANGUE,2013,LES,linha e espinhel,passive,0.0
PORTO DO MANGUE,2013,LIJ,linha e jereré,passive,0.0
PORTO DO MANGUE,2013,LIN,linha,passive,36.1
PORTO DO MANGUE,2013,LML,linha e mergulho livre,mixed,3.2
PORTO DO MANGUE,2013,LRE,linha e rede de espera,passive,2.5
PORTO DO MANGUE,2013,MEL,mergulho livre,active,17.6
PORTO DO MANGUE,2013,PUC,puçá,active,0.4
PORTO DO MANGUE,2013,RAG,rede agulha,passive,0.1
PORTO DO MANGUE,2013,RCA,rede caçoeira,passive,3.4
PORTO DO MANGUE,2013,RES,rede de espera,passive,96.5
PORTO DO MANGUE,2013,RTP,rede de tapagem,passive,1.5
PORTO DO MANGUE,2013,SRD,sardinheira,active,0.0
PORTO DO MANGUE,2013,TNR,tainheira,active,207.7
PORTO DO MANGUE,2013,TRF,tarrafa,active,59.8
PORTO DO MANGUE,2013,TRM,tresmalho,passive,35.1
PORTO DO MANGUE,2014,APA,arrasto de praia,active,1.3
PORTO DO MANGUE,2014,APO,arrasto de porta,active,5.1
PORTO DO MANGUE,2014,CMN,coleta manual,active,11.6
PORTO DO MANGUE,2014,CMP,compressor,active,11.8
PORTO DO MANGUE,2014,CPL,covo peixe e lagosta,passive,0.0
PORTO DO MANGUE,2014,CUR,curral,passive,0.0
PORTO DO MANGUE,2014,CVL,covo lagosta,passive,0.0
PORTO DO MANGUE,2014,CVP,covo peixe,passive,21.5
PORTO DO MANGUE,2014,JER,jereré,active,0.1
PORTO DO MANGUE,2014,LCP,linha e covo peixe,mixed,0.1
PORTO DO MANGUE,2014,LES,linha e espinhel,mixed,0.0
PORTO DO MANGUE,2014,LIJ,linha e jereré,mixed,0.0
PORTO DO MANGUE,2014,LIN,linha,passive,16.2
PORTO DO MANGUE,2014,LML,linha e mergulho livre,mixed,0.4
PORTO DO MANGUE,2014,LRE,linha e rede de espera,mixed,7.5
PORTO DO MANGUE,2014,MEL,mergulho livre,active,9.8
PORTO DO MANGUE,2014,PUC,puçá,active,0.5
PORTO DO MANGUE,2014,RAG,rede agulha,passive,0.4
PORTO DO MANGUE,2014,RCA,rede caçoeira,passive,1.4
PORTO DO MANGUE,2014,RES,rede de espera,passive,58.7
PORTO DO MANGUE,2014,RTP,rede de tapagem,passive,0.4
PORTO DO MANGUE,2014,SRD,sardinheira,passive,0.0
PORTO DO MANGUE,2014,TNR,traineira,active,70.0
PORTO DO MANGUE,2014,TRF,tarrafa,active,27.1
PORTO DO MANGUE,2014,TRM,tremalho,passive,13.6
PORTO DO MANGUE,2015,APA,arrasto de praia,active,5.8
PORTO DO MANGUE,2015,APO,arrasto de porta,active,1.2
PORTO DO MANGUE,2015,CMN,coleta manual,active,11.7
PORTO DO MANGUE,2015,CMP,compressor,active,16.5
PORTO DO MANGUE,2015,COQ,coqueiro,active,0.0
PORTO DO MANGUE,2015,CPL,covo peixe e lagosta,passive,4.3
PORTO DO MANGUE,2015,CUR,curral,passive,0.0
PORTO DO MANGUE,2015,CVL,covo lagosta,passive,2.3
PORTO DO MANGUE,2015,CVP,covo peixe,passive,26.7
PORTO DO MANGUE,2015,JER,jereré,active,0.5
PORTO DO MANGUE,2015,LCL,linha e covo lagosta,mixed,0.0
PORTO DO MANGUE,2015,LCP,linha e covo peixe,mixed,1.9
PORTO DO MANGUE,2015,LES,linha e espinhel,mixed,0.0
PORTO DO MANGUE,2015,LIJ,linha e jereré,mixed,0.0
PORTO DO MANGUE,2015,LIN,linha,passive,26.3
PORTO DO MANGUE,2015,LRE,linha e rede de espera,mixed,2.1
PORTO DO MANGUE,2015,MEL,mergulho livre,active,8.8
PORTO DO MANGUE,2015,PUC,puçá,active,0.5
PORTO DO MANGUE,2015,RAG,rede agulha,passive,0.9
PORTO DO MANGUE,2015,RCA,rede caçoeira,passive,0.7
PORTO DO MANGUE,2015,RES,rede de espera,passive,57.2
PORTO DO MANGUE,2015,RTP,rede de tapagem,passive,0.4
PORTO DO MANGUE,2015,SRD,sardinheira,passive,0.1
PORTO DO MANGUE,2015,TNR,traineira,active,32.8
PORTO DO MANGUE,2015,TRF,tarrafa,active,17.0
PORTO DO MANGUE,2015,TRM,tremalho,passive,0.1
PORTO DO MANGUE,2016,APA,arrasto de praia,active,11.7
PORTO DO MANGUE,2016,APO,arrasto de porta,active,7.3
PORTO DO MANGUE,2016,CMN,coleta manual,active,27.8
PORTO DO MANGUE,2016,CMP,compressor,active,26.6
